algo,imbalance,fold,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,flag_rate_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,flag_rate_Recall80,thr_Cost5,f1_Cost5,recall_Cost5,precision_Cost5,flag_rate_Cost5,thr_Cost10,f1_Cost10,recall_Cost10,precision_Cost10,flag_rate_Cost10,thr_Cost20,f1_Cost20,recall_Cost20,precision_Cost20,flag_rate_Cost20,cost100_Cost5,cost100_inspect_all_r5,cost100_inspect_none_r5,cost100_Cost10,cost100_inspect_all_r10,cost100_inspect_none_r10,cost100_Cost20,cost100_inspect_all_r20,cost100_inspect_none_r20
SoftVote(LogReg+RF+HGB),class_weight,30,0.054150370154869294,0.49473684210526314,0.04201680672268908,119,5,0.0,0.0,0.2,0.22991337485361144,0.1,0.4,0.05714285714285714,0.29411764705882354,0.032436098105850374,0.0847457627118644,1.0,0.04424778761061947,0.9495798319327731,1.000000001,0.0,0.0,0.0,0.0,0.5971956175338992,0.0,0.0,0.0,0.0,0.22991337485361144,0.1,0.4,0.05714285714285714,0.29411764705882354,21.008403361344538,95.7983193277311,21.008403361344538,42.016806722689076,95.7983193277311,42.016806722689076,78.15126050420169,95.7983193277311,84.03361344537815
SoftVote(LogReg+RF+HGB),class_weight,31,0.03566791502477169,0.3256637168141593,0.0423728813559322,118,5,0.0,0.0,0.0,0.10315546316422136,0.061855670103092786,0.6,0.03260869565217391,0.7796610169491526,0.021200531486135373,0.08130081300813008,1.0,0.0423728813559322,1.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.10315546316422136,0.061855670103092786,0.6,0.03260869565217391,0.7796610169491526,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,109.32203389830508,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,32,0.04165974978119505,0.36991150442477877,0.0423728813559322,118,5,0.0,0.0,0.2,0.0365621754734239,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406,0.045958740309962436,0.06779661016949153,0.8,0.035398230088495575,0.9576271186440678,0.5703305978064958,0.0,0.0,0.0,0.00847457627118644,0.5703305978064958,0.0,0.0,0.0,0.00847457627118644,0.5703305978064958,0.0,0.0,0.0,0.00847457627118644,22.033898305084747,95.76271186440678,21.1864406779661,43.220338983050844,95.76271186440678,42.3728813559322,85.59322033898304,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,33,0.05392559187142734,0.36991150442477877,0.0423728813559322,118,5,0.0,0.2,0.2,0.4545850318324977,0.0,0.0,0.0,0.05084745762711865,0.06384903412196691,0.05504587155963303,0.6,0.028846153846153848,0.8813559322033898,1.000000001,0.0,0.0,0.0,0.0,0.4545850318324977,0.0,0.0,0.0,0.05084745762711865,0.3461704189019357,0.08,0.2,0.05,0.1694915254237288,21.1864406779661,95.76271186440678,21.1864406779661,47.45762711864407,95.76271186440678,42.3728813559322,83.89830508474576,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,34,0.09473033098209441,0.5805309734513273,0.0423728813559322,118,5,0.2,0.2,0.2,0.04406120808680925,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678,0.05892959209558556,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,35,0.10993647912885662,0.44736842105263164,0.04201680672268908,119,5,0.2,0.2,0.4,0.0020559628004003664,0.08064516129032258,1.0,0.04201680672268908,1.0,0.04050304316992014,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,21.008403361344538,95.7983193277311,21.008403361344538,42.016806722689076,95.7983193277311,42.016806722689076,84.03361344537815,95.7983193277311,84.03361344537815
SoftVote(LogReg+RF+HGB),class_weight,36,0.049187230447734646,0.47079646017699117,0.0423728813559322,118,5,0.0,0.0,0.2,0.44229731600295374,0.0,0.0,0.0,0.07627118644067797,0.049152974028711334,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814,1.000000001,0.0,0.0,0.0,0.0,0.44229731600295374,0.0,0.0,0.0,0.07627118644067797,0.44229731600295374,0.0,0.0,0.0,0.07627118644067797,21.1864406779661,95.76271186440678,21.1864406779661,50.0,95.76271186440678,42.3728813559322,92.37288135593221,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,37,0.05143708093708094,0.4849557522123894,0.0423728813559322,118,5,0.0,0.0,0.2,0.17557841040366298,0.08333333333333333,0.6,0.04477611940298507,0.5677966101694916,0.08083220060218062,0.07920792079207921,0.8,0.041666666666666664,0.8135593220338984,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.17557841040366298,0.08333333333333333,0.6,0.04477611940298507,0.5677966101694916,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,88.13559322033899,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,38,0.06282595745696695,0.5185840707964602,0.0423728813559322,118,5,0.0,0.0,0.4,0.013076754831931459,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542,0.04634546074421783,0.06,0.6,0.031578947368421054,0.8050847457627118,0.621206735649908,0.0,0.0,0.0,0.0,0.621206735649908,0.0,0.0,0.0,0.0,0.621206735649908,0.0,0.0,0.0,0.0,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,84.7457627118644,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,39,0.04657943740301786,0.4849557522123894,0.0423728813559322,118,5,0.0,0.0,0.0,0.13216881446530657,0.11494252873563218,1.0,0.06097560975609756,0.6949152542372882,0.05333637040284862,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.13216881446530657,0.11494252873563218,1.0,0.06097560975609756,0.6949152542372882,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,65.2542372881356,95.76271186440678,84.7457627118644
SoftVote(LogReg+RF+HGB),class_weight,40,0.2594819624819625,0.6771929824561403,0.04201680672268908,119,5,0.2,0.2,0.4,0.1258679193856079,0.10638297872340426,1.0,0.056179775280898875,0.7478991596638656,0.055993516734319425,0.08264462809917356,1.0,0.04310344827586207,0.9747899159663865,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.1258679193856079,0.10638297872340426,1.0,0.056179775280898875,0.7478991596638656,21.008403361344538,95.7983193277311,21.008403361344538,42.016806722689076,95.7983193277311,42.016806722689076,70.58823529411765,95.7983193277311,84.03361344537815
SoftVote(LogReg+RF+HGB),class_weight,41,0.03288142083026994,0.2530973451327434,0.0423728813559322,118,5,0.0,0.0,0.0,0.06341467401501046,0.06593406593406594,0.6,0.03488372093023256,0.7288135593220338,0.07352441217345013,0.06666666666666667,0.6,0.03529411764705882,0.7203389830508474,1.000000001,0.0,0.0,0.0,0.0,1.000000001,0.0,0.0,0.0,0.0,0.06341467401501046,0.06593406593406594,0.6,0.03488372093023256,0.7288135593220338,21.1864406779661,95.76271186440678,21.1864406779661,42.3728813559322,95.76271186440678,42.3728813559322,104.23728813559322,95.76271186440678,84.7457627118644
