algo,imbalance,fold,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,repeat
RF,ROS,35,0.12214619947680631,0.6228070175438597,0.04201680672268908,119,5,0.2,0.4,0.4,0.12333333333333334,0.2222222222222222,0.4,0.15384615384615385,0.013333333333333334,0.07407407407407407,0.8,0.038834951456310676,7
RF,ROS,36,0.04806313253107701,0.4716814159292035,0.0423728813559322,118,5,0.0,0.0,0.2,0.22,0.0,0.0,0.0,0.006666666666666667,0.07407407407407407,0.8,0.038834951456310676,7
RF,ROS,37,0.054079219375829546,0.44336283185840714,0.0423728813559322,118,5,0.0,0.2,0.2,0.2866666666666667,0.0,0.0,0.0,0.03,0.07317073170731707,0.6,0.03896103896103896,7
RF,ROS,38,0.10146315184869564,0.6017699115044248,0.0423728813559322,118,5,0.2,0.2,0.2,0.0033333333333333335,0.08333333333333333,1.0,0.043478260869565216,0.01,0.09523809523809523,1.0,0.05,7
RF,ROS,39,0.058188707843880264,0.6097345132743364,0.0423728813559322,118,5,0.0,0.0,0.0,0.11666666666666667,0.0,0.0,0.0,0.01,0.0970873786407767,1.0,0.05102040816326531,7
RF,ROS,40,0.15521942110177406,0.6096491228070177,0.04201680672268908,119,5,0.2,0.2,0.4,0.006666666666666667,0.0847457627118644,1.0,0.04424778761061947,0.013333333333333334,0.09345794392523364,1.0,0.049019607843137254,8
RF,ROS,41,0.03179666469356109,0.25840707964601767,0.0423728813559322,118,5,0.0,0.0,0.0,0.10666666666666667,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8
RF,ROS,42,0.034800731132904494,0.30530973451327437,0.0423728813559322,118,5,0.0,0.0,0.0,0.15333333333333332,0.0,0.0,0.0,0.02,0.05128205128205128,0.4,0.0273972602739726,8
RF,ROS,43,0.08532214202728683,0.5504424778761062,0.0423728813559322,118,5,0.0,0.4,0.4,0.043333333333333335,0.11320754716981132,0.6,0.0625,0.013333333333333334,0.061855670103092786,0.6,0.03260869565217391,8
RF,ROS,44,0.05766909315868925,0.4707964601769911,0.0423728813559322,118,5,0.0,0.2,0.2,0.15333333333333332,0.14285714285714285,0.2,0.1111111111111111,0.02,0.06382978723404255,0.6,0.033707865168539325,8
RF,ROS,45,0.049386992199824474,0.5149122807017543,0.04201680672268908,119,5,0.0,0.0,0.0,0.15666666666666668,0.0,0.0,0.0,0.01,0.08771929824561403,1.0,0.045871559633027525,9
RF,ROS,46,0.0703174094693082,0.5150442477876106,0.0423728813559322,118,5,0.0,0.2,0.4,0.006666666666666667,0.0847457627118644,1.0,0.04424778761061947,0.01,0.08620689655172414,1.0,0.04504504504504504,9
RF,ROS,47,0.06745271596971612,0.5787610619469027,0.0423728813559322,118,5,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.02,0.09195402298850575,0.8,0.04878048780487805,9
RF,ROS,48,0.05909893840328623,0.5539823008849558,0.0423728813559322,118,5,0.0,0.0,0.2,0.043333333333333335,0.10714285714285714,0.6,0.058823529411764705,0.023333333333333334,0.1038961038961039,0.8,0.05555555555555555,9
RF,ROS,49,0.03991709564848555,0.36548672566371687,0.0423728813559322,118,5,0.0,0.0,0.0,0.09666666666666666,0.0,0.0,0.0,0.013333333333333334,0.07766990291262135,0.8,0.04081632653061224,9
RF,SMOTE,0,0.15529330572808833,0.7657894736842105,0.04201680672268908,119,5,0.2,0.4,0.6,0.016666666666666666,0.08403361344537816,1.0,0.043859649122807015,0.04,0.10309278350515463,1.0,0.05434782608695652,0
RF,SMOTE,1,0.03300210810370583,0.2610619469026549,0.0423728813559322,118,5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.056666666666666664,0.04819277108433735,0.4,0.02564102564102564,0
RF,SMOTE,2,0.03329071255541844,0.27256637168141595,0.0423728813559322,118,5,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.03666666666666667,0.0761904761904762,0.8,0.04,0
RF,SMOTE,3,0.06255931533104411,0.45132743362831856,0.0423728813559322,118,5,0.0,0.2,0.2,0.0,0.08130081300813008,1.0,0.0423728813559322,0.03,0.07547169811320754,0.8,0.039603960396039604,0
RF,SMOTE,4,0.04353710015474721,0.4150442477876107,0.0423728813559322,118,5,0.0,0.0,0.0,0.09333333333333334,0.08695652173913043,0.4,0.04878048780487805,0.03,0.07339449541284404,0.8,0.038461538461538464,0
RF,SMOTE,5,0.13264151944400235,0.4114035087719298,0.04201680672268908,119,5,0.2,0.2,0.2,0.19333333333333333,0.15384615384615385,0.2,0.125,0.03666666666666667,0.05825242718446602,0.6,0.030612244897959183,1
RF,SMOTE,6,0.04619324596106389,0.4265486725663717,0.0423728813559322,118,5,0.0,0.0,0.2,0.25333333333333335,0.0,0.0,0.0,0.03666666666666667,0.08080808080808081,0.8,0.0425531914893617,1
RF,SMOTE,7,0.06622643565435327,0.6327433628318584,0.0423728813559322,118,5,0.0,0.0,0.0,0.17333333333333334,0.0,0.0,0.0,0.05333333333333334,0.10869565217391304,1.0,0.05747126436781609,1
RF,SMOTE,8,0.1699075630252101,0.6991150442477876,0.0423728813559322,118,5,0.2,0.2,0.4,0.12,0.10256410256410256,0.4,0.058823529411764705,0.023333333333333334,0.08771929824561403,1.0,0.045871559633027525,1
RF,SMOTE,9,0.06556122448979591,0.5380530973451327,0.0423728813559322,118,5,0.0,0.2,0.2,0.22333333333333333,0.13333333333333333,0.2,0.1,0.05333333333333334,0.08695652173913043,0.8,0.04597701149425287,1
RF,SMOTE,10,0.05544871794871795,0.43333333333333335,0.04201680672268908,119,5,0.0,0.0,0.0,0.08333333333333333,0.0967741935483871,0.6,0.05263157894736842,0.03333333333333333,0.09900990099009901,1.0,0.052083333333333336,2
RF,SMOTE,11,0.07696445249076828,0.6044247787610619,0.0423728813559322,118,5,0.0,0.2,0.4,0.37333333333333335,0.0,0.0,0.0,0.023333333333333334,0.08849557522123894,1.0,0.046296296296296294,2
RF,SMOTE,12,0.06770958638215276,0.4283185840707964,0.0423728813559322,118,5,0.0,0.0,0.4,0.043333333333333335,0.06666666666666667,0.6,0.03529411764705882,0.043333333333333335,0.06666666666666667,0.6,0.03529411764705882,2
RF,SMOTE,13,0.056035123269165814,0.4752212389380531,0.0423728813559322,118,5,0.0,0.0,0.2,0.44666666666666666,0.0,0.0,0.0,0.03333333333333333,0.10101010101010101,1.0,0.05319148936170213,2
RF,SMOTE,14,0.08972323972323973,0.7185840707964601,0.0423728813559322,118,5,0.0,0.2,0.2,0.3466666666666667,0.0,0.0,0.0,0.02666666666666667,0.08403361344537816,1.0,0.043859649122807015,2
RF,SMOTE,15,0.23713824553678353,0.5192982456140351,0.04201680672268908,119,5,0.2,0.2,0.2,0.21333333333333335,0.14285714285714285,0.2,0.1111111111111111,0.02666666666666667,0.09259259259259259,1.0,0.04854368932038835,3
RF,SMOTE,16,0.04845645824369228,0.5230088495575221,0.0423728813559322,118,5,0.0,0.0,0.0,0.39666666666666667,0.0,0.0,0.0,0.03,0.09009009009009009,1.0,0.04716981132075472,3
RF,SMOTE,17,0.06250217136815076,0.3955752212389381,0.0423728813559322,118,5,0.0,0.2,0.2,0.14333333333333334,0.0625,0.2,0.037037037037037035,0.056666666666666664,0.04597701149425287,0.4,0.024390243902439025,3
RF,SMOTE,18,0.06920971550272327,0.6601769911504425,0.0423728813559322,118,5,0.0,0.0,0.2,0.31333333333333335,0.0,0.0,0.0,0.023333333333333334,0.08620689655172414,1.0,0.04504504504504504,3
RF,SMOTE,19,0.16255610609151852,0.5955752212389381,0.0423728813559322,118,5,0.4,0.4,0.4,0.5633333333333334,0.0,0.0,0.0,0.03666666666666667,0.09433962264150944,1.0,0.04950495049504951,3
RF,SMOTE,20,0.04980991557838988,0.46403508771929824,0.04201680672268908,119,5,0.0,0.0,0.2,0.3233333333333333,0.0,0.0,0.0,0.02666666666666667,0.07079646017699115,0.8,0.037037037037037035,4
RF,SMOTE,21,0.10968026850379792,0.6849557522123895,0.0423728813559322,118,5,0.2,0.2,0.4,0.31333333333333335,0.0,0.0,0.0,0.03666666666666667,0.10309278350515463,1.0,0.05434782608695652,4
RF,SMOTE,22,0.07390170596993625,0.44159292035398234,0.0423728813559322,118,5,0.2,0.2,0.2,0.2733333333333333,0.2,0.2,0.2,0.02666666666666667,0.07079646017699115,0.8,0.037037037037037035,4
RF,SMOTE,23,0.047173884366048545,0.48761061946902656,0.0423728813559322,118,5,0.0,0.0,0.2,0.15,0.06451612903225806,0.2,0.038461538461538464,0.05333333333333334,0.0898876404494382,0.8,0.047619047619047616,4
RF,SMOTE,24,0.07110151175685156,0.5654867256637167,0.0423728813559322,118,5,0.0,0.2,0.2,0.23,0.14285714285714285,0.2,0.1111111111111111,0.03,0.08771929824561403,1.0,0.045871559633027525,4
RF,SMOTE,25,0.06064557535487768,0.43508771929824563,0.04201680672268908,119,5,0.0,0.2,0.2,0.03333333333333333,0.058823529411764705,0.6,0.030927835051546393,0.043333333333333335,0.06593406593406594,0.6,0.03488372093023256,5
RF,SMOTE,26,0.05758454106280193,0.524778761061947,0.0423728813559322,118,5,0.0,0.0,0.2,0.19333333333333333,0.0,0.0,0.0,0.05,0.08421052631578947,0.8,0.044444444444444446,5
RF,SMOTE,27,0.09670925876297642,0.5371681415929204,0.0423728813559322,118,5,0.2,0.4,0.4,0.06666666666666667,0.07142857142857142,0.6,0.0379746835443038,0.016666666666666666,0.08547008547008547,1.0,0.044642857142857144,5
RF,SMOTE,28,0.05970928912105382,0.39734513274336275,0.0423728813559322,118,5,0.0,0.2,0.2,0.22666666666666666,0.10526315789473684,0.2,0.07142857142857142,0.023333333333333334,0.0847457627118644,1.0,0.04424778761061947,5
RF,SMOTE,29,0.09759539915619772,0.6115044247787611,0.0423728813559322,118,5,0.2,0.2,0.4,0.16333333333333333,0.16,0.4,0.1,0.043333333333333335,0.08791208791208792,0.8,0.046511627906976744,5
RF,SMOTE,30,0.057649497194963914,0.462280701754386,0.04201680672268908,119,5,0.0,0.2,0.2,0.32666666666666666,0.0,0.0,0.0,0.03666666666666667,0.07476635514018691,0.8,0.0392156862745098,6
RF,SMOTE,31,0.06340204457851517,0.5752212389380531,0.0423728813559322,118,5,0.0,0.0,0.2,0.14333333333333334,0.12903225806451613,0.4,0.07692307692307693,0.03333333333333333,0.07766990291262135,0.8,0.04081632653061224,6
RF,SMOTE,32,0.07870672782984488,0.36106194690265486,0.0423728813559322,118,5,0.2,0.2,0.2,0.03,0.0594059405940594,0.6,0.03125,0.03666666666666667,0.061855670103092786,0.6,0.03260869565217391,6
RF,SMOTE,33,0.038930610705820795,0.3769911504424779,0.0423728813559322,118,5,0.0,0.0,0.0,0.30333333333333334,0.0,0.0,0.0,0.03666666666666667,0.058823529411764705,0.6,0.030927835051546393,6
RF,SMOTE,34,0.18282051282051281,0.7805309734513274,0.0423728813559322,118,5,0.2,0.6,0.6,0.016666666666666666,0.08547008547008547,1.0,0.044642857142857144,0.02666666666666667,0.09009009009009009,1.0,0.04716981132075472,6
RF,SMOTE,35,0.13895031696889282,0.4894736842105264,0.04201680672268908,119,5,0.2,0.2,0.2,0.21333333333333335,0.16666666666666666,0.2,0.14285714285714285,0.023333333333333334,0.06956521739130435,0.8,0.03636363636363636,7
RF,SMOTE,36,0.04860948113375298,0.463716814159292,0.0423728813559322,118,5,0.0,0.0,0.2,0.37666666666666665,0.0,0.0,0.0,0.02,0.08849557522123894,1.0,0.046296296296296294,7
RF,SMOTE,37,0.05049498187646855,0.48672566371681414,0.0423728813559322,118,5,0.0,0.0,0.2,0.38333333333333336,0.0,0.0,0.0,0.03333333333333333,0.07547169811320754,0.8,0.039603960396039604,7
RF,SMOTE,38,0.23415525546370503,0.4646017699115044,0.0423728813559322,118,5,0.2,0.2,0.2,0.08,0.057971014492753624,0.4,0.03125,0.04,0.07920792079207921,0.8,0.041666666666666664,7
RF,SMOTE,39,0.07222623727927488,0.6672566371681417,0.0423728813559322,118,5,0.0,0.0,0.2,0.16333333333333333,0.07407407407407407,0.2,0.045454545454545456,0.056666666666666664,0.1388888888888889,1.0,0.07462686567164178,7
RF,SMOTE,40,0.10351842923523041,0.6991228070175439,0.04201680672268908,119,5,0.2,0.2,0.2,0.013333333333333334,0.08130081300813008,1.0,0.0423728813559322,0.02666666666666667,0.0847457627118644,1.0,0.04424778761061947,8
RF,SMOTE,41,0.03843078460769615,0.2893805309734513,0.0423728813559322,118,5,0.0,0.0,0.0,0.10333333333333333,0.0,0.0,0.0,0.04666666666666667,0.02531645569620253,0.2,0.013513513513513514,8
RF,SMOTE,42,0.03492513682426811,0.268141592920354,0.0423728813559322,118,5,0.0,0.0,0.0,0.2833333333333333,0.0,0.0,0.0,0.03666666666666667,0.020833333333333332,0.2,0.01098901098901099,8
RF,SMOTE,43,0.06991304941304942,0.5292035398230088,0.0423728813559322,118,5,0.0,0.2,0.2,0.043333333333333335,0.061855670103092786,0.6,0.03260869565217391,0.04666666666666667,0.06382978723404255,0.6,0.033707865168539325,8
RF,SMOTE,44,0.09628879892037787,0.3761061946902655,0.0423728813559322,118,5,0.2,0.2,0.2,0.19,0.11764705882352941,0.2,0.08333333333333333,0.043333333333333335,0.058823529411764705,0.6,0.030927835051546393,8
RF,SMOTE,45,0.04201217467231784,0.41754385964912283,0.04201680672268908,119,5,0.0,0.0,0.2,0.14666666666666667,0.0625,0.2,0.037037037037037035,0.03333333333333333,0.08928571428571429,1.0,0.04672897196261682,9
RF,SMOTE,46,0.06289233642174819,0.4929203539823009,0.0423728813559322,118,5,0.0,0.2,0.2,0.08333333333333333,0.08695652173913043,0.6,0.046875,0.04,0.09259259259259259,1.0,0.04854368932038835,9
RF,SMOTE,47,0.2361517516300125,0.47876106194690266,0.0423728813559322,118,5,0.2,0.2,0.2,0.02,0.07142857142857142,0.8,0.037383177570093455,0.03666666666666667,0.08080808080808081,0.8,0.0425531914893617,9
RF,SMOTE,48,0.06027661464281184,0.4831858407079646,0.0423728813559322,118,5,0.0,0.2,0.2,0.20333333333333334,0.11764705882352941,0.2,0.08333333333333333,0.043333333333333335,0.09411764705882353,0.8,0.05,9
RF,SMOTE,49,0.035030207829142825,0.3176991150442478,0.0423728813559322,118,5,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.02666666666666667,0.07692307692307693,0.8,0.04040404040404041,9
HGB,class_weight,0,0.08202410466340464,0.5877192982456141,0.04201680672268908,119,5,0.0,0.2,0.4,0.10920633829264312,0.10344827586206896,0.6,0.05660377358490566,0.0018859556948910994,0.0847457627118644,1.0,0.04424778761061947,0
HGB,class_weight,1,0.05075327086986197,0.2530973451327434,0.0423728813559322,118,5,0.0,0.2,0.2,0.10711658211660342,0.04081632653061224,0.2,0.022727272727272728,0.009420619491251178,0.021739130434782608,0.2,0.011494252873563218,0
HGB,class_weight,2,0.053134873117730456,0.5486725663716814,0.0423728813559322,118,5,0.0,0.0,0.0,0.06461196788032411,0.09836065573770492,0.6,0.05357142857142857,0.0015961817454436973,0.08264462809917356,1.0,0.04310344827586207,0
HGB,class_weight,3,0.23853743706437855,0.48672566371681414,0.0423728813559322,118,5,0.2,0.2,0.2,9.708153223471717e-05,0.08130081300813008,1.0,0.0423728813559322,0.001281683951833527,0.08333333333333333,1.0,0.043478260869565216,0
HGB,class_weight,4,0.04237363513679303,0.4336283185840708,0.0423728813559322,118,5,0.0,0.0,0.0,0.22773065193057784,0.0,0.0,0.0,0.00806728465402873,0.08163265306122448,0.8,0.043010752688172046,0
HGB,class_weight,5,0.1134511008704557,0.6403508771929824,0.04201680672268908,119,5,0.2,0.2,0.4,0.01870726297450331,0.10666666666666667,0.8,0.05714285714285714,0.005103150554343584,0.09615384615384616,1.0,0.050505050505050504,1
HGB,class_weight,6,0.05136448930036921,0.4460176991150443,0.0423728813559322,118,5,0.0,0.0,0.2,0.05132332549618524,0.07142857142857142,0.4,0.0392156862745098,0.02012360280080508,0.07407407407407407,0.6,0.039473684210526314,1
HGB,class_weight,7,0.06449175824175825,0.5681415929203539,0.0423728813559322,118,5,0.0,0.0,0.4,0.0013873366012236731,0.08547008547008547,1.0,0.044642857142857144,0.002666768149461383,0.08849557522123894,1.0,0.046296296296296294,1
HGB,class_weight,8,0.07148412698412698,0.6123893805309735,0.0423728813559322,118,5,0.0,0.2,0.2,0.20727827233363152,0.06666666666666667,0.2,0.04,0.0021270271943892136,0.08695652173913043,1.0,0.045454545454545456,1
HGB,class_weight,9,0.08262887298278082,0.5168141592920354,0.0423728813559322,118,5,0.0,0.2,0.4,0.23513999602188065,0.125,0.4,0.07407407407407407,0.0028435628085302822,0.08196721311475409,1.0,0.042735042735042736,1
HGB,class_weight,10,0.03667230607931417,0.3403508771929824,0.04201680672268908,119,5,0.0,0.0,0.0,0.06929869158411903,0.06896551724137931,0.4,0.03773584905660377,0.003236476987938855,0.08264462809917356,1.0,0.04310344827586207,2
HGB,class_weight,11,0.07672031112885724,0.5292035398230088,0.0423728813559322,118,5,0.2,0.2,0.2,0.0013585014198450682,0.08264462809917356,1.0,0.04310344827586207,0.0032406268928037267,0.08695652173913043,1.0,0.045454545454545456,2
HGB,class_weight,12,0.06431638898191949,0.5787610619469027,0.0423728813559322,118,5,0.0,0.0,0.2,0.1954841565011786,0.0,0.0,0.0,0.0009317907584743547,0.08264462809917356,1.0,0.04310344827586207,2
HGB,class_weight,13,0.029523909900281586,0.18053097345132746,0.0423728813559322,118,5,0.0,0.0,0.0,0.13620583362196773,0.0,0.0,0.0,0.005844327254179422,0.043478260869565216,0.4,0.022988505747126436,2
HGB,class_weight,14,0.11953899652260308,0.6495575221238938,0.0423728813559322,118,5,0.2,0.4,0.4,0.29909969797533165,0.125,0.2,0.09090909090909091,0.002609527001712737,0.0847457627118644,1.0,0.04424778761061947,2
HGB,class_weight,15,0.09070597385959829,0.6596491228070176,0.04201680672268908,119,5,0.0,0.2,0.4,0.6595659897849432,0.0,0.0,0.0,0.002316980064332573,0.08264462809917356,1.0,0.04310344827586207,3
HGB,class_weight,16,0.05060767234141847,0.42300884955752216,0.0423728813559322,118,5,0.0,0.0,0.2,0.5287610049541974,0.0,0.0,0.0,0.002377902727559736,0.06896551724137931,0.8,0.036036036036036036,3
HGB,class_weight,17,0.07892164427696624,0.5150442477876106,0.0423728813559322,118,5,0.0,0.2,0.4,0.0666838997681993,0.125,0.6,0.06976744186046512,0.013521111319646653,0.06896551724137931,0.6,0.036585365853658534,3
HGB,class_weight,18,0.036955692459086496,0.3486725663716814,0.0423728813559322,118,5,0.0,0.0,0.0,0.04792989469723757,0.056338028169014086,0.4,0.030303030303030304,0.0009154506488670617,0.08196721311475409,1.0,0.042735042735042736,3
HGB,class_weight,19,0.20817084875908407,0.5610619469026548,0.0423728813559322,118,5,0.4,0.4,0.4,0.0003235025606843991,0.08130081300813008,1.0,0.0423728813559322,0.0031568880044419065,0.07142857142857142,0.8,0.037383177570093455,3
HGB,class_weight,20,0.054898869246695334,0.5052631578947369,0.04201680672268908,119,5,0.0,0.0,0.4,0.00037377543476309165,0.08064516129032258,1.0,0.04201680672268908,0.0007902405265004438,0.08196721311475409,1.0,0.042735042735042736,4
HGB,class_weight,21,0.06686238410376341,0.5292035398230088,0.0423728813559322,118,5,0.0,0.2,0.2,0.0947001923267342,0.0851063829787234,0.4,0.047619047619047616,0.003248765565326182,0.07207207207207207,0.8,0.03773584905660377,4
HGB,class_weight,22,0.09105972906403942,0.5451327433628319,0.0423728813559322,118,5,0.2,0.2,0.2,0.0017827737786252984,0.08695652173913043,1.0,0.045454545454545456,0.0028507868483996337,0.08928571428571429,1.0,0.04672897196261682,4
HGB,class_weight,23,0.04084044951301588,0.40176991150442476,0.0423728813559322,118,5,0.0,0.0,0.0,0.2405509241651394,0.0,0.0,0.0,0.012969580437017177,0.0898876404494382,0.8,0.047619047619047616,4
HGB,class_weight,24,0.057641723356009075,0.5504424778761061,0.0423728813559322,118,5,0.0,0.0,0.2,0.48008900217856415,0.0,0.0,0.0,0.0034312824788243416,0.08695652173913043,1.0,0.045454545454545456,4
HGB,class_weight,25,0.048794986919202636,0.4859649122807017,0.04201680672268908,119,5,0.0,0.0,0.2,0.356625761885951,0.0,0.0,0.0,0.003697896158251445,0.09090909090909091,1.0,0.047619047619047616,5
HGB,class_weight,26,0.09737150409495463,0.5946902654867257,0.0423728813559322,118,5,0.2,0.2,0.2,0.2644127743523351,0.0625,0.2,0.037037037037037035,0.003341398140146561,0.08849557522123894,1.0,0.046296296296296294,5
HGB,class_weight,27,0.06517737595412242,0.5699115044247788,0.0423728813559322,118,5,0.0,0.0,0.4,0.3377700213954499,0.09090909090909091,0.2,0.058823529411764705,0.0012825039539190763,0.08333333333333333,1.0,0.043478260869565216,5
HGB,class_weight,28,0.04215689670412153,0.37168141592920356,0.0423728813559322,118,5,0.0,0.0,0.2,0.19917543692362075,0.05405405405405406,0.2,0.03125,0.003808990639678411,0.08849557522123894,1.0,0.046296296296296294,5
HGB,class_weight,29,0.08341586985299883,0.5345132743362832,0.0423728813559322,118,5,0.0,0.2,0.4,0.025380845531259577,0.08695652173913043,0.6,0.046875,0.0011609980032144466,0.06837606837606838,0.8,0.03571428571428571,5
HGB,class_weight,30,0.0764568766930804,0.5210526315789474,0.04201680672268908,119,5,0.2,0.2,0.2,0.2423012030615117,0.09090909090909091,0.2,0.058823529411764705,0.004786640596482021,0.07476635514018691,0.8,0.0392156862745098,6
HGB,class_weight,31,0.05120887403990235,0.49557522123893805,0.0423728813559322,118,5,0.0,0.0,0.2,0.03273067883098425,0.09375,0.6,0.05084745762711865,0.0024455095981371707,0.08928571428571429,1.0,0.04672897196261682,6
HGB,class_weight,32,0.047031003982640124,0.3876106194690266,0.0423728813559322,118,5,0.0,0.0,0.2,0.02704519555557086,0.05,0.4,0.02666666666666667,0.006665966367606561,0.07476635514018691,0.8,0.0392156862745098,6
HGB,class_weight,33,0.044686049132296596,0.368141592920354,0.0423728813559322,118,5,0.0,0.0,0.2,0.27007463392639824,0.06896551724137931,0.2,0.041666666666666664,0.005652058285348832,0.07207207207207207,0.8,0.03773584905660377,6
HGB,class_weight,34,0.09449568737898259,0.679646017699115,0.0423728813559322,118,5,0.0,0.2,0.4,0.0014367693169798975,0.08130081300813008,1.0,0.0423728813559322,0.0023779758943539312,0.08264462809917356,1.0,0.04310344827586207,6
HGB,class_weight,35,0.11414780559941852,0.48245614035087714,0.04201680672268908,119,5,0.2,0.4,0.4,0.06276041890295089,0.06779661016949153,0.4,0.037037037037037035,0.0019341875362122714,0.08771929824561403,1.0,0.045871559633027525,7
HGB,class_weight,36,0.049549103889980836,0.40884955752212393,0.0423728813559322,118,5,0.0,0.2,0.2,0.2839074272976127,0.08333333333333333,0.2,0.05263157894736842,0.002106569616996724,0.08849557522123894,1.0,0.046296296296296294,7
HGB,class_weight,37,0.07003357229772325,0.36637168141592924,0.0423728813559322,118,5,0.2,0.2,0.2,0.14857076270097969,0.04878048780487805,0.2,0.027777777777777776,0.014918239041398988,0.0425531914893617,0.4,0.02247191011235955,7
HGB,class_weight,38,0.21864206435068317,0.7150442477876106,0.0423728813559322,118,5,0.2,0.6,0.6,0.9008679234975662,0.0,0.0,0.0,0.0029896113077973385,0.08928571428571429,1.0,0.04672897196261682,7
HGB,class_weight,39,0.047395811888661904,0.48849557522123893,0.0423728813559322,118,5,0.0,0.0,0.0,0.015526662223526038,0.07317073170731707,0.6,0.03896103896103896,0.0037294239831606076,0.09090909090909091,1.0,0.047619047619047616,7
HGB,class_weight,40,0.2622295169826489,0.6403508771929824,0.04201680672268908,119,5,0.2,0.2,0.4,0.37605736991609845,0.1111111111111111,0.2,0.07692307692307693,0.0010627304943950176,0.06611570247933884,0.8,0.034482758620689655,8
HGB,class_weight,41,0.037685901727138836,0.36283185840707965,0.0423728813559322,118,5,0.0,0.0,0.0,0.014551783817687151,0.0547945205479452,0.4,0.029411764705882353,0.002402571387700798,0.0970873786407767,1.0,0.05102040816326531,8
HGB,class_weight,42,0.0413985713985714,0.2584070796460177,0.0423728813559322,118,5,0.0,0.0,0.2,0.5427756948855909,0.0,0.0,0.0,0.008209028907315293,0.038461538461538464,0.4,0.020202020202020204,8
HGB,class_weight,43,0.07948391292331204,0.5699115044247788,0.0423728813559322,118,5,0.0,0.2,0.4,0.42295863904351727,0.1111111111111111,0.2,0.07692307692307693,0.0034892631297954797,0.08928571428571429,1.0,0.04672897196261682,8
HGB,class_weight,44,0.06152242069928389,0.49734513274336284,0.0423728813559322,118,5,0.0,0.2,0.2,0.013996767071776044,0.06976744186046512,0.6,0.037037037037037035,0.013996767071776044,0.06976744186046512,0.6,0.037037037037037035,8
HGB,class_weight,45,0.056605510778779164,0.5421052631578948,0.04201680672268908,119,5,0.0,0.0,0.2,0.05422158902573558,0.09230769230769231,0.6,0.05,0.0027558647285541656,0.08130081300813008,1.0,0.0423728813559322,9
HGB,class_weight,46,0.05065634603110461,0.45132743362831856,0.0423728813559322,118,5,0.0,0.0,0.2,0.028770113292890455,0.06666666666666667,0.6,0.03529411764705882,0.0029396984663831996,0.06722689075630252,0.8,0.03508771929824561,9
HGB,class_weight,47,0.040505975767644795,0.34690265486725663,0.0423728813559322,118,5,0.0,0.0,0.2,0.006527614499107843,0.043010752688172046,0.4,0.022727272727272728,0.003662825818745656,0.04,0.4,0.021052631578947368,9
HGB,class_weight,48,0.044465306989026156,0.4336283185840708,0.0423728813559322,118,5,0.0,0.0,0.2,0.0017996110351308063,0.08928571428571429,1.0,0.04672897196261682,0.0035609130612888253,0.07692307692307693,0.8,0.04040404040404041,9
HGB,class_weight,49,0.05769882735399977,0.4283185840707964,0.0423728813559322,118,5,0.0,0.2,0.2,0.0020129444575730762,0.08547008547008547,1.0,0.044642857142857144,0.004431553273375361,0.05825242718446602,0.6,0.030612244897959183,9
HGB,ROS,0,0.1297807699626633,0.6701754385964913,0.04201680672268908,119,5,0.2,0.4,0.4,0.06957066293061069,0.1016949152542373,0.6,0.05555555555555555,0.0014629106087702556,0.0847457627118644,1.0,0.04424778761061947,0
HGB,ROS,1,0.03440440543543036,0.27079646017699116,0.0423728813559322,118,5,0.0,0.0,0.0,0.10829944705926751,0.045454545454545456,0.2,0.02564102564102564,0.012694216931113276,0.025,0.2,0.013333333333333334,0
HGB,ROS,2,0.053381851343029044,0.5168141592920354,0.0423728813559322,118,5,0.0,0.0,0.2,0.041914693893996074,0.09523809523809523,0.6,0.05172413793103448,0.0019577201274051637,0.08130081300813008,1.0,0.0423728813559322,0
HGB,ROS,3,0.23933650936500794,0.49911504424778763,0.0423728813559322,118,5,0.2,0.2,0.2,0.00032084427734777987,0.08130081300813008,1.0,0.0423728813559322,0.000763080834432609,0.08333333333333333,1.0,0.043478260869565216,0
HGB,ROS,4,0.039461102622867325,0.3823008849557522,0.0423728813559322,118,5,0.0,0.0,0.0,0.01757013923880135,0.06153846153846154,0.4,0.03333333333333333,0.013239063466791138,0.07692307692307693,0.6,0.0410958904109589,0
HGB,ROS,5,0.14363411896745232,0.5421052631578948,0.04201680672268908,119,5,0.4,0.4,0.4,0.02784803057536512,0.058823529411764705,0.4,0.031746031746031744,0.004377437661576568,0.07017543859649122,0.8,0.03669724770642202,1
HGB,ROS,6,0.046010189552772515,0.47079646017699117,0.0423728813559322,118,5,0.0,0.0,0.0,0.18588645376717902,0.0,0.0,0.0,0.00882791806709626,0.07058823529411765,0.6,0.0375,1
HGB,ROS,7,0.09272910731244063,0.6283185840707964,0.0423728813559322,118,5,0.0,0.2,0.4,0.0007879474346776332,0.08264462809917356,1.0,0.04310344827586207,0.0031645284275802574,0.09174311926605505,1.0,0.04807692307692308,1
