candidate,fold,inner_prauc,prauc,roc_auc,recall_at_20
Naive Bayes [S0],25,0.03914544846523864,0.04851339819081754,0.4912280701754386,0.0
LogReg L2 C=0.1 [S2],25,0.04203197936509043,0.06514431573548676,0.4964912280701755,0.2
RF leaf=5 [S2],25,0.03417663797570522,0.04040180787492882,0.36666666666666675,0.2
HGB d=2 강한 규제 [S2],25,0.033244980614096524,0.05887797118895345,0.4894736842105263,0.4
LogReg L2 C=0.1 [S3],25,0.04126195827854365,0.05992686715304038,0.507017543859649,0.2
RF leaf=5 [S3],25,0.03503335317232104,0.047705403984473746,0.5,0.0
HGB d=2 강한 규제 [S3],25,0.03903285977849791,0.051191122602887315,0.4789473684210526,0.0
LogReg L2 C=0.01 [S0],26,0.03502771909103448,0.05866588966588967,0.5168141592920354,0.2
LogReg L2 C=0.1 [S0],26,0.03576022610674323,0.0589130859339588,0.5486725663716814,0.2
LogReg L2 C=1 [S0],26,0.03360555934738975,0.057888486836815106,0.5557522123893806,0.2
LogReg L1 C=0.05 [S0],26,0.04021154897160997,0.060538039499622,0.5415929203539823,0.4
LogReg L1 C=0.3 [S0],26,0.036336576265805554,0.06283778636338902,0.5823008849557523,0.4
RF leaf=1 [S0],26,0.043692333273596784,0.04492386589642915,0.4150442477876106,0.2
RF leaf=5 [S0],26,0.03936059540197225,0.044781162464985994,0.45663716814159294,0.0
RF leaf=20 [S0],26,0.03580031956010481,0.05567944792082723,0.5008849557522124,0.2
RF 균형배깅 (subsample 30%) [S0],26,0.037628649724182825,0.07027198093138572,0.5203539823008849,0.4
ExtraTrees leaf=5 [S0],26,0.04122930384388287,0.0515882131246263,0.511504424778761,0.0
HGB d=2 lr=.05 it=100 [S0],26,0.0361095742043689,0.07329540909486132,0.5814159292035398,0.2
HGB d=3 lr=.05 it=200 [S0],26,0.04130900055217728,0.08490425026267073,0.5876106194690265,0.4
HGB d=2 강한 규제 [S0],26,0.0335247025376707,0.07549919563646401,0.6309734513274337,0.2
SVM RBF [S0],26,0.11914652971883483,0.04259980357806445,0.35575221238938054,0.2
kNN k=15 [S0],26,0.04154986763859793,0.12395983425644444,0.7336283185840708,0.6
Naive Bayes [S0],26,0.033087773829792444,0.0564493927125506,0.5327433628318584,0.2
LogReg L2 C=0.1 [S2],26,0.035694757798609714,0.059483963364632776,0.5628318584070796,0.2
RF leaf=5 [S2],26,0.03244688850533868,0.049884203154035134,0.4814159292035398,0.0
HGB d=2 강한 규제 [S2],26,0.03475152708692404,0.05890722525355723,0.5592920353982301,0.2
LogReg L2 C=0.1 [S3],26,0.03940194350287212,0.04802437806561518,0.4938053097345133,0.0
RF leaf=5 [S3],26,0.0386975384035317,0.03264144876026064,0.25486725663716814,0.0
HGB d=2 강한 규제 [S3],26,0.04150387885636364,0.046893935032146415,0.4601769911504425,0.0
LogReg L2 C=0.01 [S0],27,0.037763511074277376,0.09958507379560012,0.5539823008849557,0.4
LogReg L2 C=0.1 [S0],27,0.03473364481086373,0.08114432291926188,0.5345132743362832,0.4
LogReg L2 C=1 [S0],27,0.03263258613825924,0.05822451215396799,0.4955752212389381,0.2
LogReg L1 C=0.05 [S0],27,0.04396824651282161,0.1003286541889483,0.5115044247787611,0.4
LogReg L1 C=0.3 [S0],27,0.03486231740971336,0.08081471931350866,0.5256637168141594,0.4
RF leaf=1 [S0],27,0.03646316177011773,0.046023031562902994,0.4530973451327433,0.2
RF leaf=5 [S0],27,0.03508883353931727,0.04451757985293461,0.4371681415929204,0.2
RF leaf=20 [S0],27,0.03585563048495294,0.0391537556149425,0.38761061946902653,0.0
RF 균형배깅 (subsample 30%) [S0],27,0.03627238297622142,0.0477784984973476,0.5008849557522124,0.0
ExtraTrees leaf=5 [S0],27,0.0348716618119184,0.0662221231728698,0.6141592920353982,0.2
HGB d=2 lr=.05 it=100 [S0],27,0.038997169525496506,0.059208008920813626,0.47787610619469023,0.2
HGB d=3 lr=.05 it=200 [S0],27,0.049573786044291766,0.06776696095348482,0.5964601769911504,0.2
HGB d=2 강한 규제 [S0],27,0.03544244602943499,0.053064885778358266,0.46371681415929206,0.2
SVM RBF [S0],27,0.037564635324038004,0.03464898584937054,0.29026548672566377,0.0
kNN k=15 [S0],27,0.036753696449384365,0.09899625502815933,0.7132743362831859,0.4
Naive Bayes [S0],27,0.032842508196959344,0.05062673866797578,0.5168141592920354,0.0
LogReg L2 C=0.1 [S2],27,0.03239832921926756,0.058097061348724985,0.5221238938053098,0.2
RF leaf=5 [S2],27,0.030184964899529987,0.046879825030509956,0.4902654867256637,0.0
HGB d=2 강한 규제 [S2],27,0.031173612138542015,0.039182371154219985,0.3876106194690266,0.0
LogReg L2 C=0.1 [S3],27,0.03507791690839328,0.056451238390092875,0.5398230088495575,0.2
RF leaf=5 [S3],27,0.0294641631774298,0.048880501353083604,0.47610619469026544,0.2
HGB d=2 강한 규제 [S3],27,0.03347927142329669,0.04630206635422791,0.48672566371681414,0.0
LogReg L2 C=0.01 [S0],28,0.03771064562608652,0.06070522662014634,0.39823008849557523,0.2
LogReg L2 C=0.1 [S0],28,0.04145668485876639,0.05792530809186372,0.35398230088495575,0.2
LogReg L2 C=1 [S0],28,0.042430350945242376,0.06861516927652875,0.3415929203539823,0.2
LogReg L1 C=0.05 [S0],28,0.03554763724736908,0.07435897435897437,0.5415929203539822,0.4
LogReg L1 C=0.3 [S0],28,0.03980411689347129,0.0548731655081234,0.36283185840707965,0.2
RF leaf=1 [S0],28,0.06044814545290219,0.07431704936559307,0.3973451327433628,0.2
RF leaf=5 [S0],28,0.055851715275202836,0.08217375254443213,0.3716814159292036,0.2
RF leaf=20 [S0],28,0.04266220629412678,0.0856505343231007,0.4035398230088495,0.4
RF 균형배깅 (subsample 30%) [S0],28,0.046610099914457914,0.0833604210200449,0.45663716814159294,0.4
ExtraTrees leaf=5 [S0],28,0.039460936744629194,0.049645164017950924,0.30619469026548674,0.2
HGB d=2 lr=.05 it=100 [S0],28,0.04724080052476538,0.04050026732475203,0.30619469026548674,0.2
HGB d=3 lr=.05 it=200 [S0],28,0.05356176193843931,0.04421581358277876,0.35575221238938054,0.2
HGB d=2 강한 규제 [S0],28,0.04924198677141961,0.060750378861833966,0.3946902654867257,0.4
SVM RBF [S0],28,0.03360566246375804,0.08259806365974212,0.39646017699115044,0.2
kNN k=15 [S0],28,0.03693506578084325,0.06819235378557412,0.5557522123893806,0.2
Naive Bayes [S0],28,0.04430440474045048,0.04659734303132788,0.30796460176991153,0.2
LogReg L2 C=0.1 [S2],28,0.04153542748605707,0.04301271827587617,0.368141592920354,0.2
RF leaf=5 [S2],28,0.03943531542014919,0.24007937589646736,0.38407079646017694,0.4
HGB d=2 강한 규제 [S2],28,0.04149635853755478,0.06497953871484785,0.3557522123893805,0.2
LogReg L2 C=0.1 [S3],28,0.04342578138253152,0.03817958087851443,0.36637168141592924,0.0
RF leaf=5 [S3],28,0.046433375360291185,0.13336591652381127,0.39823008849557523,0.2
HGB d=2 강한 규제 [S3],28,0.0449874926429749,0.09909702165570031,0.4017699115044248,0.2
LogReg L2 C=0.01 [S0],29,0.03275330733694386,0.04414662359730891,0.45663716814159294,0.0
LogReg L2 C=0.1 [S0],29,0.03496413028378925,0.04154799297243196,0.42123893805309737,0.0
LogReg L2 C=1 [S0],29,0.035668835326115214,0.038120528782668,0.36106194690265486,0.0
LogReg L1 C=0.05 [S0],29,0.039947571104623096,0.06488939241264935,0.5504424778761061,0.2
LogReg L1 C=0.3 [S0],29,0.03749300358725427,0.039102920344339105,0.3769911504424779,0.0
RF leaf=1 [S0],29,0.0534556762448746,0.08577338006943529,0.5495575221238939,0.4
RF leaf=5 [S0],29,0.042981983611605816,0.05381192237067697,0.47610619469026544,0.2
RF leaf=20 [S0],29,0.03359625132767804,0.05860945370011623,0.5132743362831858,0.2
RF 균형배깅 (subsample 30%) [S0],29,0.03477430292789014,0.07796359894406286,0.46548672566371685,0.2
ExtraTrees leaf=5 [S0],29,0.0379765695569549,0.044105704607224364,0.4336283185840708,0.0
HGB d=2 lr=.05 it=100 [S0],29,0.04648279689045323,0.05230458745671727,0.47610619469026555,0.2
HGB d=3 lr=.05 it=200 [S0],29,0.051001160914054905,0.06805761555606059,0.5079646017699115,0.4
HGB d=2 강한 규제 [S0],29,0.041801088866745925,0.049064880222942565,0.4725663716814159,0.2
SVM RBF [S0],29,0.0325645585938905,0.05262200317020012,0.4283185840707965,0.2
kNN k=15 [S0],29,0.04642640706630609,0.0423728813559322,0.25663716814159293,0.0
Naive Bayes [S0],29,0.0373804523540527,0.042314829607485546,0.37168141592920356,0.2
LogReg L2 C=0.1 [S2],29,0.0336055582867341,0.04331343513868944,0.4442477876106195,0.0
RF leaf=5 [S2],29,0.031796541300405205,0.03717452492857318,0.3433628318584071,0.0
HGB d=2 강한 규제 [S2],29,0.03082191064204353,0.04186507936507937,0.415929203539823,0.0
LogReg L2 C=0.1 [S3],29,0.034345389541363236,0.06559524467063821,0.5646017699115045,0.2
RF leaf=5 [S3],29,0.0319301773531276,0.044011544011544015,0.45309734513274336,0.0
HGB d=2 강한 규제 [S3],29,0.03804925407258289,0.04749147639413756,0.4849557522123894,0.0
LogReg L2 C=0.01 [S0],30,0.037541580825556725,0.04535510804487641,0.45614035087719296,0.0
LogReg L2 C=0.1 [S0],30,0.03884726345965773,0.05551181827070081,0.4807017543859649,0.2
LogReg L2 C=1 [S0],30,0.038063428469576964,0.0609482884265493,0.4859649122807018,0.2
LogReg L1 C=0.05 [S0],30,0.033602505257657456,0.08420516734852564,0.4543859649122807,0.2
LogReg L1 C=0.3 [S0],30,0.03909913262256371,0.057126324815112,0.48947368421052634,0.2
RF leaf=1 [S0],30,0.05028636351811334,0.05303995282323456,0.4710526315789474,0.2
RF leaf=5 [S0],30,0.051330721214927835,0.06379119410394471,0.3807017543859649,0.2
RF leaf=20 [S0],30,0.04475350269372172,0.07009671800513385,0.3807017543859649,0.2
RF 균형배깅 (subsample 30%) [S0],30,0.05465982651250745,0.041013573968913405,0.3666666666666667,0.2
ExtraTrees leaf=5 [S0],30,0.04322847678775833,0.038245316387877856,0.3315789473684211,0.2
HGB d=2 lr=.05 it=100 [S0],30,0.05601851970214127,0.06928233541220667,0.5403508771929825,0.2
HGB d=3 lr=.05 it=200 [S0],30,0.07511965827536324,0.07874299185755682,0.5964912280701754,0.2
HGB d=2 강한 규제 [S0],30,0.04409817526562629,0.0684351962400743,0.46842105263157896,0.2
SVM RBF [S0],30,0.037470163662834614,0.03997783515953102,0.39649122807017545,0.0
kNN k=15 [S0],30,0.04050953427337398,0.04102085278555867,0.3508771929824561,0.0
Naive Bayes [S0],30,0.03938782745067172,0.04769248239836475,0.42105263157894735,0.2
LogReg L2 C=0.1 [S2],30,0.03710181209380588,0.04275619720781011,0.43157894736842106,0.0
RF leaf=5 [S2],30,0.037046446974042364,0.03528231292517006,0.32456140350877194,0.0
HGB d=2 강한 규제 [S2],30,0.037057850968178076,0.04504350281226549,0.4473684210526315,0.0
LogReg L2 C=0.1 [S3],30,0.03529217159844664,0.04572673195938232,0.45789473684210524,0.0
RF leaf=5 [S3],30,0.03335547842353731,0.04185167980704791,0.41228070175438597,0.0
HGB d=2 강한 규제 [S3],30,0.039210148255733275,0.04569708560636222,0.4070175438596491,0.0
LogReg L2 C=0.01 [S0],31,0.03531660517893985,0.03793565071701406,0.3433628318584071,0.0
LogReg L2 C=0.1 [S0],31,0.036840926280919825,0.03618121224770955,0.32035398230088497,0.0
LogReg L2 C=1 [S0],31,0.03780457048645728,0.03399045151472336,0.2867256637168142,0.0
LogReg L1 C=0.05 [S0],31,0.04466564536457983,0.07017550565376653,0.49823008849557526,0.4
LogReg L1 C=0.3 [S0],31,0.03665105065377271,0.039968858954861006,0.3699115044247787,0.0
RF leaf=1 [S0],31,0.04465901527532641,0.04422207010638601,0.4628318584070797,0.0
RF leaf=5 [S0],31,0.04491700471450406,0.04117942991481322,0.41238938053097346,0.0
RF leaf=20 [S0],31,0.05575714103338148,0.03475598535002129,0.3097345132743363,0.0
RF 균형배깅 (subsample 30%) [S0],31,0.03531649253207417,0.05372614067397641,0.45840707964601773,0.2
ExtraTrees leaf=5 [S0],31,0.0375505332443477,0.040614897434119404,0.37522123893805315,0.0
HGB d=2 lr=.05 it=100 [S0],31,0.04847107404855255,0.04543915529450727,0.43539823008849554,0.0
HGB d=3 lr=.05 it=200 [S0],31,0.04506293205953513,0.05404423693897378,0.5008849557522124,0.2
HGB d=2 강한 규제 [S0],31,0.05659474813430921,0.04433105051322214,0.431858407079646,0.0
SVM RBF [S0],31,0.03516758065098967,0.036550282842417674,0.32035398230088497,0.0
kNN k=15 [S0],31,0.04058933842402829,0.043918375286243504,0.4424778761061947,0.0
Naive Bayes [S0],31,0.03974932721540427,0.03509968898591136,0.2920353982300885,0.0
LogReg L2 C=0.1 [S2],31,0.03973642699768634,0.037728169179782084,0.3221238938053097,0.0
RF leaf=5 [S2],31,0.04461743447023903,0.03613818860877684,0.33628318584070793,0.0
HGB d=2 강한 규제 [S2],31,0.05088225528632735,0.041918497660909465,0.3911504424778761,0.2
LogReg L2 C=0.1 [S3],31,0.047911389984948,0.045407619343343614,0.3433628318584071,0.2
RF leaf=5 [S3],31,0.047458528201743455,0.038993833069513005,0.34690265486725663,0.0
HGB d=2 강한 규제 [S3],31,0.04687748084395153,0.040422532624367485,0.3345132743362832,0.0
LogReg L2 C=0.01 [S0],32,0.037355725417651475,0.0376153956803037,0.35929203539823007,0.0
LogReg L2 C=0.1 [S0],32,0.03734742615740101,0.04082811705867151,0.4035398230088496,0.0
LogReg L2 C=1 [S0],32,0.03747446127003141,0.038652646933539384,0.3752212389380531,0.0
LogReg L1 C=0.05 [S0],32,0.036429904651292644,0.056951465002863834,0.5398230088495575,0.2
LogReg L1 C=0.3 [S0],32,0.03960251929101645,0.04338108725562839,0.4407079646017699,0.0
RF leaf=1 [S0],32,0.04122947588545027,0.07243516731463025,0.39292035398230085,0.2
RF leaf=5 [S0],32,0.04000389370887479,0.07675563237922245,0.2955752212389381,0.2
RF leaf=20 [S0],32,0.03646356966339,0.05615222809771682,0.3079646017699116,0.2
RF 균형배깅 (subsample 30%) [S0],32,0.03608914064767073,0.06864990758524894,0.33097345132743367,0.2
ExtraTrees leaf=5 [S0],32,0.04043716725878832,0.03690789928867584,0.3185840707964601,0.0
HGB d=2 lr=.05 it=100 [S0],32,0.04765999074908691,0.03591725674549969,0.288495575221239,0.0
HGB d=3 lr=.05 it=200 [S0],32,0.06354675816014146,0.04540403008931336,0.39292035398230096,0.2
HGB d=2 강한 규제 [S0],32,0.040560457187030954,0.04740563348158285,0.3451327433628319,0.2
SVM RBF [S0],32,0.050546293993336225,0.04173579778395277,0.39646017699115044,0.0
kNN k=15 [S0],32,0.037244160577722236,0.08964565004887587,0.6283185840707964,0.2
Naive Bayes [S0],32,0.03704388919219534,0.048257757471920806,0.3185840707964602,0.2
LogReg L2 C=0.1 [S2],32,0.036123104387938115,0.03644140080952444,0.3398230088495575,0.0
RF leaf=5 [S2],32,0.034382263208888646,0.07499167715823539,0.2336283185840708,0.2
HGB d=2 강한 규제 [S2],32,0.036360621836528675,0.041451814768460576,0.3398230088495575,0.2
LogReg L2 C=0.1 [S3],32,0.03437651911787327,0.042491331675520064,0.4389380530973451,0.0
RF leaf=5 [S3],32,0.029360801417580594,0.12591045000375628,0.26902654867256637,0.2
HGB d=2 강한 규제 [S3],32,0.0286268275584868,0.09969345340900729,0.4353982300884956,0.2
LogReg L2 C=0.01 [S0],33,0.0431734651887333,0.0376989215920762,0.33805309734513267,0.0
LogReg L2 C=0.1 [S0],33,0.04118596018463666,0.04271507530581941,0.3734513274336283,0.2
LogReg L2 C=1 [S0],33,0.03773684049389139,0.04628725956233891,0.3858407079646018,0.2
LogReg L1 C=0.05 [S0],33,0.07010224401325629,0.04763904660963485,0.39646017699115044,0.2
LogReg L1 C=0.3 [S0],33,0.04118423349475541,0.043758990210603116,0.3716814159292035,0.0
RF leaf=1 [S0],33,0.08988019867679467,0.05236651592527053,0.4132743362831858,0.2
RF leaf=5 [S0],33,0.06985261464256758,0.058048733435770834,0.35752212389380533,0.2
RF leaf=20 [S0],33,0.05914368242661699,0.23104182465527004,0.3858407079646018,0.2
RF 균형배깅 (subsample 30%) [S0],33,0.07494615352521229,0.06252320628884558,0.3469026548672567,0.2
ExtraTrees leaf=5 [S0],33,0.05715819525859499,0.0356514459772426,0.29380530973451324,0.0
HGB d=2 lr=.05 it=100 [S0],33,0.06360745866603489,0.0547460370338124,0.40265486725663724,0.4
HGB d=3 lr=.05 it=200 [S0],33,0.0574490241936662,0.04479798311873823,0.4,0.2
HGB d=2 강한 규제 [S0],33,0.06003611927923213,0.11506146903205727,0.4530973451327434,0.4
SVM RBF [S0],33,0.0563639182685844,0.03206566932982027,0.2442477876106195,0.0
kNN k=15 [S0],33,0.05501008555919338,0.035726759116589624,0.331858407079646,0.0
Naive Bayes [S0],33,0.0493469182897799,0.05276172486727737,0.36283185840707965,0.2
LogReg L2 C=0.1 [S2],33,0.04856767760723344,0.04584993934724799,0.3858407079646018,0.0
RF leaf=5 [S2],33,0.05995454619206234,0.03502182011400504,0.31504424778761064,0.0
HGB d=2 강한 규제 [S2],33,0.059230565764420096,0.04336258462827523,0.3929203539823009,0.2
LogReg L2 C=0.1 [S3],33,0.04268243597565494,0.043844708230189634,0.3911504424778761,0.2
RF leaf=5 [S3],33,0.05194024623846545,0.03313440192752778,0.2743362831858407,0.0
HGB d=2 강한 규제 [S3],33,0.06878804550864566,0.06369844390171787,0.5433628318584072,0.2
LogReg L2 C=0.01 [S0],34,0.034748589948505805,0.06031746031746032,0.5221238938053097,0.2
LogReg L2 C=0.1 [S0],34,0.036972650359238066,0.06075658296730428,0.5415929203539823,0.4
LogReg L2 C=1 [S0],34,0.03551012072681236,0.056678043304715216,0.536283185840708,0.2
LogReg L1 C=0.05 [S0],34,0.039689888347729435,0.07142857142857142,0.5610619469026549,0.2
LogReg L1 C=0.3 [S0],34,0.03638573650227652,0.055911512545113215,0.5168141592920353,0.0
RF leaf=1 [S0],34,0.034971665556463846,0.08000671269658613,0.6628318584070796,0.4
RF leaf=5 [S0],34,0.032786543061351286,0.0511608685753727,0.5026548672566371,0.2
RF leaf=20 [S0],34,0.03336026329502376,0.044480699986048006,0.4601769911504425,0.0
RF 균형배깅 (subsample 30%) [S0],34,0.032333956438138856,0.05575940814036052,0.5681415929203539,0.2
ExtraTrees leaf=5 [S0],34,0.03146466115756594,0.05581077775115135,0.5433628318584072,0.2
HGB d=2 lr=.05 it=100 [S0],34,0.03420287603688939,0.07352525252525252,0.6389380530973452,0.2
HGB d=3 lr=.05 it=200 [S0],34,0.03723666871581917,0.07848272593066385,0.6566371681415929,0.2
HGB d=2 강한 규제 [S0],34,0.03588760919305209,0.0673800590943448,0.6017699115044247,0.2
SVM RBF [S0],34,0.06290832465311756,0.03344511803626582,0.2743362831858407,0.0
kNN k=15 [S0],34,0.03832259996935002,0.055315033161385405,0.4849557522123894,0.4
Naive Bayes [S0],34,0.030507421909755097,0.05431755844108627,0.5610619469026549,0.2
LogReg L2 C=0.1 [S2],34,0.03560590640469319,0.0648310443576991,0.5610619469026549,0.4
RF leaf=5 [S2],34,0.03217796462495658,0.04995659110373419,0.4247787610619469,0.2
HGB d=2 강한 규제 [S2],34,0.029746637285907034,0.05741822025964695,0.5575221238938053,0.2
LogReg L2 C=0.1 [S3],34,0.036529789985211926,0.054887259053925726,0.5451327433628319,0.2
RF leaf=5 [S3],34,0.03269042573918978,0.061474521129693545,0.5946902654867257,0.0
HGB d=2 강한 규제 [S3],34,0.03154894146936347,0.13197492163009406,0.720353982300885,0.2
LogReg L2 C=0.01 [S0],35,0.034039783289298464,0.043645487362726734,0.38070175438596493,0.2
LogReg L2 C=0.1 [S0],35,0.03512511537885757,0.041659003275091554,0.3684210526315789,0.2
LogReg L2 C=1 [S0],35,0.035376223545546474,0.040331470005309476,0.3508771929824561,0.2
LogReg L1 C=0.05 [S0],35,0.04222040815665398,0.050561436665133186,0.5298245614035089,0.0
LogReg L1 C=0.3 [S0],35,0.03388981230291359,0.04359207841966463,0.41228070175438597,0.2
RF leaf=1 [S0],35,0.05523557429568861,0.11235940530058178,0.5885964912280702,0.4
RF leaf=5 [S0],35,0.046158161000240144,0.0674870554282319,0.5105263157894737,0.4
RF leaf=20 [S0],35,0.042240124404124405,0.06269033041411558,0.3894736842105263,0.4
RF 균형배깅 (subsample 30%) [S0],35,0.054561372578880746,0.0749234203015522,0.5280701754385966,0.4
ExtraTrees leaf=5 [S0],35,0.03702210374929686,0.04692900237017884,0.4421052631578948,0.2
HGB d=2 lr=.05 it=100 [S0],35,0.04373384411670851,0.06036231884057971,0.4035087719298246,0.4
HGB d=3 lr=.05 it=200 [S0],35,0.044721393156435585,0.08329097809698935,0.5228070175438597,0.4
HGB d=2 강한 규제 [S0],35,0.03902227347149535,0.05760774008600096,0.38421052631578956,0.2
SVM RBF [S0],35,0.05124074714178818,0.061684424208696055,0.48245614035087714,0.4
kNN k=15 [S0],35,0.039965802474022205,0.04086732874968169,0.4508771929824562,0.0
Naive Bayes [S0],35,0.043569923692318574,0.0644111827341087,0.3824561403508772,0.4
LogReg L2 C=0.1 [S2],35,0.03314854217826636,0.05289584222776163,0.4070175438596491,0.2
RF leaf=5 [S2],35,0.03372481498746341,0.045255626171048224,0.37017543859649127,0.2
HGB d=2 강한 규제 [S2],35,0.03448893566056502,0.03892643889252938,0.3087719298245614,0.2
LogReg L2 C=0.1 [S3],35,0.03446338660700039,0.06707419297792168,0.48771929824561405,0.2
RF leaf=5 [S3],35,0.03734629807467618,0.05083413415091667,0.4280701754385965,0.2
HGB d=2 강한 규제 [S3],35,0.03545321238135979,0.07965694306352275,0.41578947368421054,0.4
LogReg L2 C=0.01 [S0],36,0.04141832039593023,0.046420066172359754,0.4389380530973451,0.2
LogReg L2 C=0.1 [S0],36,0.04113072653839082,0.051374841300214434,0.49911504424778763,0.0
LogReg L2 C=1 [S0],36,0.039562739708736805,0.05094276910915281,0.511504424778761,0.0
LogReg L1 C=0.05 [S0],36,0.05616025467227255,0.052074863542254844,0.5168141592920354,0.2
LogReg L1 C=0.3 [S0],36,0.044241957430619525,0.05243562678862307,0.5292035398230088,0.0
RF leaf=1 [S0],36,0.09583862141090205,0.03488606613331627,0.3230088495575222,0.0
RF leaf=5 [S0],36,0.05691680045129423,0.03402099207250383,0.29026548672566366,0.0
RF leaf=20 [S0],36,0.04893619299804754,0.03280762067139776,0.2654867256637168,0.0
RF 균형배깅 (subsample 30%) [S0],36,0.1080129875396188,0.03627030657956774,0.32389380530973455,0.0
ExtraTrees leaf=5 [S0],36,0.03942628846106386,0.03989755614755615,0.3858407079646018,0.0
HGB d=2 lr=.05 it=100 [S0],36,0.07149503980262747,0.050518932218594215,0.4336283185840708,0.4
HGB d=3 lr=.05 it=200 [S0],36,0.0701422020433354,0.050044917139870373,0.39823008849557523,0.2
HGB d=2 강한 규제 [S0],36,0.062456889208928425,0.03990692712356988,0.3805309734513274,0.0
SVM RBF [S0],36,0.06018037425321994,0.04743143596924176,0.4353982300884956,0.2
kNN k=15 [S0],36,0.05108742841212024,0.04356819408678756,0.45309734513274336,0.0
Naive Bayes [S0],36,0.048680469127061754,0.03139683360668975,0.22654867256637168,0.0
LogReg L2 C=0.1 [S2],36,0.042285840756165954,0.05212715855572998,0.4601769911504425,0.2
RF leaf=5 [S2],36,0.05970065171015602,0.03547624200455455,0.3221238938053097,0.0
HGB d=2 강한 규제 [S2],36,0.05283265131763823,0.03722679277741128,0.34336283185840705,0.0
LogReg L2 C=0.1 [S3],36,0.048275975783650504,0.04552303503608201,0.46194690265486726,0.0
RF leaf=5 [S3],36,0.05165822950550401,0.035634630348177154,0.3256637168141593,0.0
HGB d=2 강한 규제 [S3],36,0.047039677943685104,0.05411891231033644,0.5221238938053097,0.0
LogReg L2 C=0.01 [S0],37,0.03720349143721896,0.0447881896162939,0.45309734513274336,0.0
LogReg L2 C=0.1 [S0],37,0.03761326456762623,0.04858958017111616,0.488495575221239,0.0
LogReg L2 C=1 [S0],37,0.03659084755734429,0.04697976924292714,0.47079646017699117,0.2
LogReg L1 C=0.05 [S0],37,0.03371598418302224,0.13959009364441272,0.5327433628318584,0.2
LogReg L1 C=0.3 [S0],37,0.03786388182053187,0.04813904563904564,0.44955752212389377,0.2
RF leaf=1 [S0],37,0.052058438244623154,0.054005376344086024,0.5168141592920354,0.2
RF leaf=5 [S0],37,0.04942684515240719,0.03846537742819733,0.37168141592920356,0.0
RF leaf=20 [S0],37,0.040162965759824254,0.034830656741043145,0.30619469026548674,0.0
RF 균형배깅 (subsample 30%) [S0],37,0.03824534543657689,0.04356115407324764,0.42300884955752216,0.0
ExtraTrees leaf=5 [S0],37,0.04784051970454192,0.039502467962268376,0.36106194690265486,0.0
HGB d=2 lr=.05 it=100 [S0],37,0.057093326328231095,0.03871014647097194,0.2761061946902655,0.2
HGB d=3 lr=.05 it=200 [S0],37,0.06792171934289887,0.052154389272899414,0.2991150442477876,0.2
HGB d=2 강한 규제 [S0],37,0.05027495040992196,0.059916966272898484,0.44778761061946903,0.2
SVM RBF [S0],37,0.04329735869220602,0.044435819342651645,0.4424778761061947,0.2
kNN k=15 [S0],37,0.04517769304696797,0.04083113622096672,0.4008849557522124,0.0
Naive Bayes [S0],37,0.04313219856419018,0.030275619675534948,0.1929203539823009,0.0
LogReg L2 C=0.1 [S2],37,0.03862467936427734,0.04285227501046805,0.4283185840707965,0.0
RF leaf=5 [S2],37,0.0389270071500233,0.041538348720591964,0.35929203539823007,0.2
HGB d=2 강한 규제 [S2],37,0.03522468890055839,0.04364351947751283,0.3504424778761063,0.2
LogReg L2 C=0.1 [S3],37,0.04055465768395929,0.04800672464587108,0.49026548672566367,0.0
RF leaf=5 [S3],37,0.042240421782751995,0.03911968013011656,0.33628318584070793,0.2
HGB d=2 강한 규제 [S3],37,0.031569182994903536,0.039544470755990116,0.36283185840707965,0.0
LogReg L2 C=0.01 [S0],38,0.04273789258001215,0.03836670710054997,0.3699115044247787,0.0
LogReg L2 C=0.1 [S0],38,0.04297856130832031,0.036373316124868924,0.336283185840708,0.0
LogReg L2 C=1 [S0],38,0.04206298019816773,0.03528964863673001,0.3132743362831859,0.0
LogReg L1 C=0.05 [S0],38,0.04552675909109678,0.04323439161540111,0.41415929203539825,0.0
LogReg L1 C=0.3 [S0],38,0.04552458076394096,0.0362690699649538,0.3380530973451328,0.0
RF leaf=1 [S0],38,0.04192028852738207,0.13667329133069162,0.5053097345132743,0.2
RF leaf=5 [S0],38,0.03835529366300177,0.14032871253759646,0.5309734513274337,0.2
RF leaf=20 [S0],38,0.04930786971558537,0.066251037307767,0.5451327433628319,0.2
RF 균형배깅 (subsample 30%) [S0],38,0.03381886394431615,0.10977189477189478,0.5557522123893806,0.2
ExtraTrees leaf=5 [S0],38,0.03304591575859378,0.0733811438892382,0.6212389380530974,0.2
HGB d=2 lr=.05 it=100 [S0],38,0.048589074478897855,0.1559157509157509,0.7026548672566372,0.6
HGB d=3 lr=.05 it=200 [S0],38,0.05513128906557535,0.29971988795518206,0.7221238938053097,0.6
HGB d=2 강한 규제 [S0],38,0.04029198786404415,0.15689964157706093,0.5929203539823009,0.4
SVM RBF [S0],38,0.05031249775733562,0.03952939225964344,0.38761061946902653,0.0
kNN k=15 [S0],38,0.038243479475030664,0.19796952576613594,0.7345132743362832,0.6
Naive Bayes [S0],38,0.030939897429228636,0.07244841480949232,0.5646017699115045,0.2
LogReg L2 C=0.1 [S2],38,0.03510815724005491,0.03725299968776484,0.3451327433628319,0.0
RF leaf=5 [S2],38,0.03295690425024056,0.12646605368254854,0.2849557522123894,0.2
