set,model_name,algo,imbalance,fold,n_features_used,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,flag_rate_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,flag_rate_Recall80
S1 정리,LogReg,LogReg,class_weight|feat=S1,34,22,0.05842527978933509,0.5238938053097345,0.0423728813559322,118,5,0.0,0.0,0.2,0.15197432997034732,0.09433962264150944,1.0,0.04950495049504951,0.8559322033898306,0.09486335292045117,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
S1 정리,LogReg,LogReg,class_weight|feat=S1,35,22,0.039979180478406484,0.3175438596491228,0.04201680672268908,119,5,0.0,0.0,0.2,0.06628002939390595,0.08403361344537816,1.0,0.043859649122807015,0.957983193277311,0.0699469636107026,0.08403361344537816,1.0,0.043859649122807015,0.957983193277311
S1 정리,LogReg,LogReg,class_weight|feat=S1,36,22,0.047057704200561344,0.4831858407079646,0.0423728813559322,118,5,0.0,0.0,0.0,0.002999635991804249,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.07722661221313644,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,LogReg,LogReg,class_weight|feat=S1,37,22,0.04885676672354955,0.4902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.13603279307223928,0.0761904761904762,0.8,0.04,0.847457627118644,0.0533526639096353,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S1 정리,LogReg,LogReg,class_weight|feat=S1,38,22,0.034997556242127276,0.304424778761062,0.0423728813559322,118,5,0.0,0.0,0.0,0.07845025422136515,0.041666666666666664,0.4,0.02197802197802198,0.7711864406779662,0.05873510044084783,0.06,0.6,0.031578947368421054,0.8050847457627118
S1 정리,LogReg,LogReg,class_weight|feat=S1,39,22,0.048801917525620186,0.49557522123893805,0.0423728813559322,118,5,0.0,0.0,0.2,0.33857913973995873,0.0821917808219178,0.6,0.04411764705882353,0.576271186440678,0.0357015505354924,0.08130081300813008,1.0,0.0423728813559322,1.0
S1 정리,LogReg,LogReg,class_weight|feat=S1,40,22,0.06762177762177762,0.6578947368421053,0.04201680672268908,119,5,0.0,0.0,0.2,0.00824936309685741,0.08064516129032258,1.0,0.04201680672268908,1.0,0.08374127181381788,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S1 정리,LogReg,LogReg,class_weight|feat=S1,41,22,0.03722530965093894,0.35398230088495575,0.0423728813559322,118,5,0.0,0.0,0.0,0.9861972500482025,0.0,0.0,0.0,0.0,0.07622199378190458,0.07407407407407407,0.8,0.038834951456310676,0.8728813559322034
S1 정리,LogReg,LogReg,class_weight|feat=S1,42,22,0.039474902192750336,0.3858407079646018,0.0423728813559322,118,5,0.0,0.0,0.0,0.3995254774979506,0.034482758620689655,0.2,0.018867924528301886,0.4491525423728814,0.14043176951388112,0.07692307692307693,0.8,0.04040404040404041,0.8389830508474576
S1 정리,LogReg,LogReg,class_weight|feat=S1,43,22,0.03636964484790572,0.3327433628318584,0.0423728813559322,118,5,0.0,0.0,0.0,0.656846908081808,0.0,0.0,0.0,0.13559322033898305,0.04314345621149389,0.06611570247933884,0.8,0.034482758620689655,0.9830508474576272
S1 정리,LogReg,LogReg,class_weight|feat=S1,44,22,0.042115839162568135,0.41238938053097346,0.0423728813559322,118,5,0.0,0.0,0.0,0.8858338590397633,0.0,0.0,0.0,0.00847457627118644,0.03891719117681155,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S1 정리,LogReg,LogReg,class_weight|feat=S1,45,22,0.03526448918893669,0.3140350877192982,0.04201680672268908,119,5,0.0,0.0,0.0,0.002926573611353073,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622,0.04362151968524515,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353
S1 정리,LogReg,LogReg,class_weight|feat=S1,46,22,0.05426064412715093,0.552212389380531,0.0423728813559322,118,5,0.0,0.0,0.0,0.022877693155191996,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.06880387832824873,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S1 정리,LogReg,LogReg,class_weight|feat=S1,47,22,0.03422961364075083,0.29557522123893804,0.0423728813559322,118,5,0.0,0.0,0.0,0.05188393497792814,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322,0.05532743485785271,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322
S1 정리,LogReg,LogReg,class_weight|feat=S1,48,22,0.06355146638165507,0.5734513274336284,0.0423728813559322,118,5,0.0,0.0,0.2,0.003954409824736265,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.07038940338406394,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S1 정리,LogReg,LogReg,class_weight|feat=S1,49,22,0.03697565450532296,0.32035398230088497,0.0423728813559322,118,5,0.0,0.0,0.0,0.0475943036697739,0.05263157894736842,0.6,0.027522935779816515,0.923728813559322,0.1028889734845583,0.06,0.6,0.031578947368421054,0.8050847457627118
S1 정리,RF,RF,class_weight|feat=S1,0,22,0.061841269841269836,0.6008771929824562,0.04201680672268908,119,5,0.0,0.0,0.2,0.01,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622,0.02666666666666667,0.08771929824561403,1.0,0.045871559633027525,0.9159663865546218
S1 정리,RF,RF,class_weight|feat=S1,1,22,0.03477047739173642,0.15575221238938053,0.0423728813559322,118,5,0.0,0.0,0.0,0.12333333333333334,0.0,0.0,0.0,0.2966101694915254,0.06,0.0,0.0,0.0,0.559322033898305
S1 정리,RF,RF,class_weight|feat=S1,2,22,0.03588846420992875,0.3247787610619469,0.0423728813559322,118,5,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.4491525423728814,0.03,0.1,1.0,0.05263157894736842,0.8050847457627118
S1 정리,RF,RF,class_weight|feat=S1,3,22,0.05682748873640882,0.4221238938053098,0.0423728813559322,118,5,0.0,0.2,0.2,0.016666666666666666,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542,0.023333333333333334,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
S1 정리,RF,RF,class_weight|feat=S1,4,22,0.03939267488481234,0.4,0.0423728813559322,118,5,0.0,0.0,0.0,0.21333333333333335,0.0,0.0,0.0,0.1016949152542373,0.06666666666666667,0.06557377049180328,0.4,0.03571428571428571,0.4745762711864407
S1 정리,RF,RF,class_weight|feat=S1,5,22,0.23688564346486235,0.3850877192982456,0.04201680672268908,119,5,0.2,0.2,0.2,0.20333333333333334,0.0,0.0,0.0,0.0,0.04666666666666667,0.04597701149425287,0.4,0.024390243902439025,0.6890756302521008
S1 정리,RF,RF,class_weight|feat=S1,6,22,0.03802623764105789,0.3707964601769911,0.0423728813559322,118,5,0.0,0.0,0.0,0.07333333333333333,0.058823529411764705,0.4,0.031746031746031744,0.5338983050847458,0.04666666666666667,0.0449438202247191,0.4,0.023809523809523808,0.711864406779661
S1 정리,RF,RF,class_weight|feat=S1,7,22,0.04233045726651865,0.4451327433628319,0.0423728813559322,118,5,0.0,0.0,0.0,0.06666666666666667,0.0963855421686747,0.8,0.05128205128205128,0.6610169491525424,0.03666666666666667,0.09345794392523364,1.0,0.049019607843137254,0.864406779661017
S1 정리,RF,RF,class_weight|feat=S1,8,22,0.0800066344893931,0.6707964601769911,0.0423728813559322,118,5,0.0,0.2,0.2,0.03666666666666667,0.10869565217391304,1.0,0.05747126436781609,0.7372881355932204,0.03666666666666667,0.10869565217391304,1.0,0.05747126436781609,0.7372881355932204
S1 정리,RF,RF,class_weight|feat=S1,9,22,0.04990399032402677,0.4672566371681416,0.0423728813559322,118,5,0.0,0.0,0.0,0.21333333333333335,0.0,0.0,0.0,0.1016949152542373,0.043333333333333335,0.06382978723404255,0.6,0.033707865168539325,0.7542372881355932
S1 정리,RF,RF,class_weight|feat=S1,10,22,0.03556914265457975,0.2789473684210526,0.04201680672268908,119,5,0.0,0.0,0.0,0.03,0.09523809523809523,1.0,0.05,0.8403361344537815,0.03,0.09523809523809523,1.0,0.05,0.8403361344537815
S1 정리,RF,RF,class_weight|feat=S1,11,22,0.09271035652892193,0.584070796460177,0.0423728813559322,118,5,0.2,0.2,0.4,0.06333333333333334,0.07692307692307693,0.6,0.0410958904109589,0.6186440677966102,0.02,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084
S1 정리,RF,RF,class_weight|feat=S1,12,22,0.04266245639301246,0.42743362831858406,0.0423728813559322,118,5,0.0,0.0,0.0,0.02666666666666667,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322,0.03333333333333333,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
S1 정리,RF,RF,class_weight|feat=S1,13,22,0.039968546878857904,0.39557522123893807,0.0423728813559322,118,5,0.0,0.0,0.0,0.02,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017,0.03333333333333333,0.06315789473684211,0.6,0.03333333333333333,0.7627118644067796
S1 정리,RF,RF,class_weight|feat=S1,14,22,0.05039091053551566,0.5283185840707965,0.0423728813559322,118,5,0.0,0.0,0.0,0.2633333333333333,0.0,0.0,0.0,0.03389830508474576,0.023333333333333334,0.09090909090909091,1.0,0.047619047619047616,0.8898305084745762
S1 정리,RF,RF,class_weight|feat=S1,15,22,0.04474377474377474,0.40175438596491236,0.04201680672268908,119,5,0.0,0.0,0.2,0.11,0.045454545454545456,0.2,0.02564102564102564,0.3277310924369748,0.02,0.08849557522123894,1.0,0.046296296296296294,0.907563025210084
S1 정리,RF,RF,class_weight|feat=S1,16,22,0.03732672063415682,0.284070796460177,0.0423728813559322,118,5,0.0,0.0,0.0,0.11333333333333333,0.045454545454545456,0.2,0.02564102564102564,0.3305084745762712,0.02666666666666667,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492
S1 정리,RF,RF,class_weight|feat=S1,17,22,0.04476408133976128,0.3946902654867257,0.0423728813559322,118,5,0.0,0.0,0.2,0.043333333333333335,0.08163265306122448,0.8,0.043010752688172046,0.788135593220339,0.05333333333333334,0.06818181818181818,0.6,0.03614457831325301,0.7033898305084746
S1 정리,RF,RF,class_weight|feat=S1,18,22,0.04334125621319726,0.4575221238938053,0.0423728813559322,118,5,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.1271186440677966,0.023333333333333334,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
S1 정리,RF,RF,class_weight|feat=S1,19,22,0.1473197621510915,0.6026548672566372,0.0423728813559322,118,5,0.2,0.2,0.2,0.02666666666666667,0.09259259259259259,1.0,0.04854368932038835,0.8728813559322034,0.03,0.09433962264150944,1.0,0.04950495049504951,0.8559322033898306
S1 정리,RF,RF,class_weight|feat=S1,20,22,0.0589770200148258,0.5087719298245614,0.04201680672268908,119,5,0.0,0.2,0.2,0.023333333333333334,0.09009009009009009,1.0,0.04716981132075472,0.8907563025210085,0.03,0.09523809523809523,1.0,0.05,0.8403361344537815
S1 정리,RF,RF,class_weight|feat=S1,21,22,0.09019775801300403,0.6345132743362831,0.0423728813559322,118,5,0.2,0.2,0.2,0.16666666666666666,0.09090909090909091,0.2,0.058823529411764705,0.1440677966101695,0.016666666666666666,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
S1 정리,RF,RF,class_weight|feat=S1,22,22,0.038771235830059356,0.3902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.03389830508474576,0.02666666666666667,0.0761904761904762,0.8,0.04,0.847457627118644
S1 정리,RF,RF,class_weight|feat=S1,23,22,0.03740265098188596,0.3584070796460177,0.0423728813559322,118,5,0.0,0.0,0.0,0.03333333333333333,0.08080808080808081,0.8,0.0425531914893617,0.7966101694915254,0.043333333333333335,0.08602150537634409,0.8,0.045454545454545456,0.7457627118644068
S1 정리,RF,RF,class_weight|feat=S1,24,22,0.04802137730162759,0.4230088495575222,0.0423728813559322,118,5,0.0,0.0,0.2,0.1,0.08163265306122448,0.4,0.045454545454545456,0.3728813559322034,0.03,0.0761904761904762,0.8,0.04,0.847457627118644
S1 정리,RF,RF,class_weight|feat=S1,25,22,0.04597123626535391,0.46842105263157896,0.04201680672268908,119,5,0.0,0.0,0.0,0.01,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243,0.02666666666666667,0.0761904761904762,0.8,0.04,0.8403361344537815
S1 정리,RF,RF,class_weight|feat=S1,26,22,0.054014515949999814,0.5150442477876105,0.0423728813559322,118,5,0.0,0.0,0.0,0.04,0.06382978723404255,0.6,0.033707865168539325,0.7542372881355932,0.043333333333333335,0.06666666666666667,0.6,0.03529411764705882,0.7203389830508474
S1 정리,RF,RF,class_weight|feat=S1,27,22,0.044594516594516596,0.436283185840708,0.0423728813559322,118,5,0.0,0.0,0.2,0.09333333333333334,0.06779661016949153,0.4,0.037037037037037035,0.4576271186440678,0.03333333333333333,0.08,0.8,0.042105263157894736,0.8050847457627118
S1 정리,RF,RF,class_weight|feat=S1,28,22,0.10064975199565993,0.39999999999999997,0.0423728813559322,118,5,0.2,0.2,0.2,0.03666666666666667,0.041666666666666664,0.4,0.02197802197802198,0.7711864406779662,0.04,0.0425531914893617,0.4,0.02247191011235955,0.7542372881355932
S1 정리,RF,RF,class_weight|feat=S1,29,22,0.04639396191140412,0.4345132743362831,0.0423728813559322,118,5,0.0,0.0,0.2,0.03333333333333333,0.0625,0.6,0.03296703296703297,0.7711864406779662,0.03333333333333333,0.0625,0.6,0.03296703296703297,0.7711864406779662
S1 정리,RF,RF,class_weight|feat=S1,30,22,0.0388025709855738,0.34122807017543866,0.04201680672268908,119,5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.06722689075630252,0.03333333333333333,0.058823529411764705,0.6,0.030927835051546393,0.8151260504201681
S1 정리,RF,RF,class_weight|feat=S1,31,22,0.048507149722955195,0.504424778761062,0.0423728813559322,118,5,0.0,0.0,0.0,0.03333333333333333,0.07920792079207921,0.8,0.041666666666666664,0.8135593220338984,0.03333333333333333,0.07920792079207921,0.8,0.041666666666666664,0.8135593220338984
S1 정리,RF,RF,class_weight|feat=S1,32,22,0.05903528346122082,0.39469026548672564,0.0423728813559322,118,5,0.0,0.2,0.2,0.023333333333333334,0.07207207207207207,0.8,0.03773584905660377,0.8983050847457628,0.03,0.07692307692307693,0.8,0.04040404040404041,0.8389830508474576
S1 정리,RF,RF,class_weight|feat=S1,33,22,0.04032627195813167,0.39292035398230085,0.0423728813559322,118,5,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.03389830508474576,0.04,0.08421052631578947,0.8,0.044444444444444446,0.7627118644067796
S1 정리,RF,RF,class_weight|feat=S1,34,22,0.13328498685253976,0.6442477876106195,0.0423728813559322,118,5,0.2,0.2,0.6,0.03,0.09803921568627451,1.0,0.05154639175257732,0.8220338983050848,0.03,0.09803921568627451,1.0,0.05154639175257732,0.8220338983050848
S1 정리,RF,RF,class_weight|feat=S1,35,22,0.05546331432082395,0.5122807017543859,0.04201680672268908,119,5,0.0,0.0,0.2,0.0033333333333333335,0.08064516129032258,1.0,0.04201680672268908,1.0,0.016666666666666666,0.06896551724137931,0.8,0.036036036036036036,0.9327731092436975
S1 정리,RF,RF,class_weight|feat=S1,36,22,0.04917184265010352,0.4371681415929204,0.0423728813559322,118,5,0.0,0.0,0.2,0.21,0.08,0.2,0.05,0.1694915254237288,0.023333333333333334,0.09433962264150944,1.0,0.04950495049504951,0.8559322033898306
S1 정리,RF,RF,class_weight|feat=S1,37,22,0.04756766917293233,0.404424778761062,0.0423728813559322,118,5,0.0,0.0,0.2,0.016666666666666666,0.05263157894736842,0.6,0.027522935779816515,0.923728813559322,0.03,0.05825242718446602,0.6,0.030612244897959183,0.8305084745762712
S1 정리,RF,RF,class_weight|feat=S1,38,22,0.0501515296297905,0.4654867256637168,0.0423728813559322,118,5,0.0,0.0,0.2,0.21333333333333335,0.0,0.0,0.0,0.06779661016949153,0.02,0.07142857142857142,0.8,0.037383177570093455,0.9067796610169492
S1 정리,RF,RF,class_weight|feat=S1,39,22,0.05632819506961383,0.570796460176991,0.0423728813559322,118,5,0.0,0.0,0.2,0.06,0.08108108108108109,0.6,0.043478260869565216,0.5847457627118644,0.03333333333333333,0.10989010989010989,1.0,0.05813953488372093,0.7288135593220338
S1 정리,RF,RF,class_weight|feat=S1,40,22,0.08151515151515151,0.6087719298245614,0.04201680672268908,119,5,0.2,0.2,0.2,0.02666666666666667,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353,0.03,0.08695652173913043,1.0,0.045454545454545456,0.9243697478991597
S1 정리,RF,RF,class_weight|feat=S1,41,22,0.03163750752604926,0.1690265486725664,0.0423728813559322,118,5,0.0,0.0,0.0,0.03666666666666667,0.0,0.0,0.0,0.6694915254237288,0.043333333333333335,0.0,0.0,0.0,0.6101694915254238
S1 정리,RF,RF,class_weight|feat=S1,42,22,0.03310220510049594,0.27964601769911507,0.0423728813559322,118,5,0.0,0.0,0.0,0.24333333333333335,0.0,0.0,0.0,0.09322033898305085,0.07,0.0,0.0,0.0,0.4915254237288136
S1 정리,RF,RF,class_weight|feat=S1,43,22,0.05392785610961866,0.524778761061947,0.0423728813559322,118,5,0.0,0.0,0.2,0.08666666666666667,0.12,0.6,0.06666666666666667,0.3813559322033898,0.03666666666666667,0.09195402298850575,0.8,0.04878048780487805,0.6949152542372882
S1 정리,RF,RF,class_weight|feat=S1,44,22,0.04992992126277109,0.37168141592920356,0.0423728813559322,118,5,0.0,0.2,0.2,0.013333333333333334,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695,0.03666666666666667,0.06382978723404255,0.6,0.033707865168539325,0.7542372881355932
S1 정리,RF,RF,class_weight|feat=S1,45,22,0.046339911421263105,0.4885964912280702,0.04201680672268908,119,5,0.0,0.0,0.0,0.02,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353,0.023333333333333334,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353
S1 정리,RF,RF,class_weight|feat=S1,46,22,0.06461564440287845,0.4893805309734514,0.0423728813559322,118,5,0.0,0.2,0.4,0.023333333333333334,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814,0.02666666666666667,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
S1 정리,RF,RF,class_weight|feat=S1,47,22,0.07011805511650016,0.45132743362831856,0.0423728813559322,118,5,0.2,0.2,0.2,0.013333333333333334,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322,0.02666666666666667,0.05825242718446602,0.6,0.030612244897959183,0.8305084745762712
S1 정리,RF,RF,class_weight|feat=S1,48,22,0.051940993788819875,0.511504424778761,0.0423728813559322,118,5,0.0,0.0,0.0,0.03333333333333333,0.08695652173913043,0.8,0.04597701149425287,0.7372881355932204,0.043333333333333335,0.09523809523809523,0.8,0.05063291139240506,0.6694915254237288
S1 정리,RF,RF,class_weight|feat=S1,49,22,0.03291058240789105,0.215929203539823,0.0423728813559322,118,5,0.0,0.0,0.0,0.14666666666666667,0.0,0.0,0.0,0.1271186440677966,0.03333333333333333,0.041237113402061855,0.4,0.021739130434782608,0.7796610169491526
S1 정리,HGB,HGB,class_weight|feat=S1,0,22,0.12346826054365408,0.6614035087719299,0.04201680672268908,119,5,0.2,0.2,0.4,0.040708363111232264,0.12345679012345678,1.0,0.06578947368421052,0.6386554621848739,0.0017514321356319222,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S1 정리,HGB,HGB,class_weight|feat=S1,1,22,0.02918951050655438,0.16460176991150444,0.0423728813559322,118,5,0.0,0.0,0.0,0.15511945800971125,0.0,0.0,0.0,0.2796610169491525,0.009063710894046567,0.041666666666666664,0.4,0.02197802197802198,0.7711864406779662
S1 정리,HGB,HGB,class_weight|feat=S1,2,22,0.04368780997939511,0.4371681415929204,0.0423728813559322,118,5,0.0,0.0,0.2,0.0002582617542065017,0.08130081300813008,1.0,0.0423728813559322,1.0,0.0011747520891271857,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,HGB,HGB,class_weight|feat=S1,3,22,0.07413094933859053,0.5203539823008849,0.0423728813559322,118,5,0.2,0.2,0.2,0.00014027493928312208,0.08130081300813008,1.0,0.0423728813559322,1.0,0.0007944432855912407,0.08130081300813008,1.0,0.0423728813559322,1.0
S1 정리,HGB,HGB,class_weight|feat=S1,4,22,0.038057402440251686,0.35752212389380533,0.0423728813559322,118,5,0.0,0.0,0.0,0.03384218265790093,0.0,0.0,0.0,0.5169491525423728,0.0038858417624883625,0.09174311926605505,1.0,0.04807692307692308,0.8813559322033898
S1 정리,HGB,HGB,class_weight|feat=S1,5,22,0.2362773636353641,0.48596491228070177,0.04201680672268908,119,5,0.2,0.2,0.2,0.11843769407315503,0.10526315789473684,0.2,0.07142857142857142,0.11764705882352941,0.006334458072413827,0.07766990291262135,0.8,0.04081632653061224,0.8235294117647058
S1 정리,HGB,HGB,class_weight|feat=S1,6,22,0.046093217127699884,0.4212389380530973,0.0423728813559322,118,5,0.0,0.0,0.2,0.025706567565236493,0.08,0.6,0.04285714285714286,0.5932203389830508,0.009413948426369577,0.061855670103092786,0.6,0.03260869565217391,0.7796610169491526
S1 정리,HGB,HGB,class_weight|feat=S1,7,22,0.041521745362268984,0.4247787610619469,0.0423728813559322,118,5,0.0,0.0,0.0,0.00400032083992059,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322,0.004279823865230606,0.08849557522123894,1.0,0.046296296296296294,0.9152542372881356
S1 정리,HGB,HGB,class_weight|feat=S1,8,22,0.06709257127604558,0.6300884955752213,0.0423728813559322,118,5,0.0,0.0,0.2,0.00045988072018478986,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.0011979810183268252,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542
S1 정리,HGB,HGB,class_weight|feat=S1,9,22,0.06519551007885144,0.5274336283185841,0.0423728813559322,118,5,0.0,0.0,0.4,0.03104503647474111,0.07692307692307693,0.6,0.0410958904109589,0.6186440677966102,0.005032819406654413,0.07476635514018691,0.8,0.0392156862745098,0.864406779661017
S1 정리,HGB,HGB,class_weight|feat=S1,10,22,0.03622727193367539,0.34035087719298246,0.04201680672268908,119,5,0.0,0.0,0.0,0.00019341637632296768,0.08064516129032258,1.0,0.04201680672268908,1.0,0.0024815298497738885,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S1 정리,HGB,HGB,class_weight|feat=S1,11,22,0.06920331568040525,0.47256637168141596,0.0423728813559322,118,5,0.2,0.2,0.2,0.009281751734676396,0.0851063829787234,0.8,0.0449438202247191,0.7542372881355932,0.009281751734676396,0.0851063829787234,0.8,0.0449438202247191,0.7542372881355932
S1 정리,HGB,HGB,class_weight|feat=S1,12,22,0.05599240065850557,0.5150442477876106,0.0423728813559322,118,5,0.0,0.0,0.2,0.0010671090277067875,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.001236789568605446,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,HGB,HGB,class_weight|feat=S1,13,22,0.030499373977634848,0.20707964601769913,0.0423728813559322,118,5,0.0,0.0,0.0,0.5896075339706155,0.0,0.0,0.0,0.01694915254237288,0.0035565292191393418,0.0380952380952381,0.4,0.02,0.847457627118644
S1 정리,HGB,HGB,class_weight|feat=S1,14,22,0.06029430220795222,0.552212389380531,0.0423728813559322,118,5,0.0,0.0,0.2,0.49235158779612787,0.0,0.0,0.0,0.03389830508474576,0.002049119913706565,0.06896551724137931,0.8,0.036036036036036036,0.940677966101695
S1 정리,HGB,HGB,class_weight|feat=S1,15,22,0.05127116015955001,0.5263157894736842,0.04201680672268908,119,5,0.0,0.0,0.2,0.238529732650536,0.0,0.0,0.0,0.15966386554621848,0.0011683088541184373,0.08264462809917356,1.0,0.04310344827586207,0.9747899159663865
S1 정리,HGB,HGB,class_weight|feat=S1,16,22,0.038386224296830376,0.3380530973451328,0.0423728813559322,118,5,0.0,0.0,0.0,0.19974585996283556,0.0,0.0,0.0,0.211864406779661,0.001736839305784358,0.06611570247933884,0.8,0.034482758620689655,0.9830508474576272
S1 정리,HGB,HGB,class_weight|feat=S1,17,22,0.04044702670351766,0.3752212389380531,0.0423728813559322,118,5,0.0,0.0,0.0,0.1412840600983936,0.0,0.0,0.0,0.211864406779661,0.011557335340545583,0.07317073170731707,0.6,0.03896103896103896,0.652542372881356
S1 정리,HGB,HGB,class_weight|feat=S1,18,22,0.03490354674565201,0.30796460176991153,0.0423728813559322,118,5,0.0,0.0,0.0,0.9191135967732185,0.0,0.0,0.0,0.0,0.0008739716413234972,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136
S1 정리,HGB,HGB,class_weight|feat=S1,19,22,0.17490922294843864,0.5929203539823009,0.0423728813559322,118,5,0.2,0.4,0.4,0.0006626271723563074,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.0018260615474799881,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S1 정리,HGB,HGB,class_weight|feat=S1,20,22,0.053350845552680416,0.45964912280701753,0.04201680672268908,119,5,0.0,0.0,0.2,0.0002784289966397631,0.08064516129032258,1.0,0.04201680672268908,1.0,0.0008299181483888709,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S1 정리,HGB,HGB,class_weight|feat=S1,21,22,0.11296723289705746,0.5982300884955752,0.0423728813559322,118,5,0.2,0.2,0.2,0.1916711280764583,0.07142857142857142,0.2,0.043478260869565216,0.19491525423728814,0.0020422452135206042,0.08849557522123894,1.0,0.046296296296296294,0.9152542372881356
S1 정리,HGB,HGB,class_weight|feat=S1,22,22,0.03533867694082107,0.3185840707964602,0.0423728813559322,118,5,0.0,0.0,0.0,0.00014040735717907869,0.08130081300813008,1.0,0.0423728813559322,1.0,0.001542591885956721,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,HGB,HGB,class_weight|feat=S1,23,22,0.049663340490926695,0.5115044247787611,0.0423728813559322,118,5,0.0,0.0,0.0,0.15657808900469355,0.05555555555555555,0.2,0.03225806451612903,0.2627118644067797,0.009574455870957304,0.10101010101010101,1.0,0.05319148936170213,0.7966101694915254
S1 정리,HGB,HGB,class_weight|feat=S1,24,22,0.04509336320956039,0.46017699115044247,0.0423728813559322,118,5,0.0,0.0,0.0,0.0005034349108972791,0.08130081300813008,1.0,0.0423728813559322,1.0,0.0015459787763811143,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,HGB,HGB,class_weight|feat=S1,25,22,0.04806379092146032,0.431578947368421,0.04201680672268908,119,5,0.0,0.0,0.2,0.20603025698788036,0.09090909090909091,0.2,0.058823529411764705,0.14285714285714285,0.0030428679369146794,0.08403361344537816,1.0,0.043859649122807015,0.957983193277311
S1 정리,HGB,HGB,class_weight|feat=S1,26,22,0.07218919355563394,0.5911504424778762,0.0423728813559322,118,5,0.0,0.2,0.2,0.004162042957853156,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084,0.0057355463491751526,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
S1 정리,HGB,HGB,class_weight|feat=S1,27,22,0.04525902038979516,0.4194690265486726,0.0423728813559322,118,5,0.0,0.0,0.2,0.17082492800011048,0.05714285714285714,0.2,0.03333333333333333,0.2542372881355932,0.002498227834217015,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
S1 정리,HGB,HGB,class_weight|feat=S1,28,22,0.039814732931899605,0.3327433628318584,0.0423728813559322,118,5,0.0,0.0,0.2,0.003950861154648504,0.05405405405405406,0.6,0.02830188679245283,0.8983050847457628,0.005558340174685373,0.05504587155963303,0.6,0.028846153846153848,0.8813559322033898
